Model,DataSize,Tris,Verts,DataSize (LOD0),Tris (LOD0),Verts (LOD0),Parts,Bones,LODs,Meshes
mdl/beacon/mendoko_wire_ground_coils_02.rmdl,20212,1032,701,20212,1032,701,1,1,1,1
mdl/IMC_base/imc_portable_int_wall_pipe_128_01.rmdl,43888,1588,1718,23008,848,896,1,1,3,1
mdl/homestead/homestead_floor_panel_01.rmdl,36144,1084,1482,29060,930,1174,1,1,2,1
mdl/industrial/landing_mat_metal_02.rmdl,66200,2280,2626,49796,1766,1960,1,1,3,1
mdl/industrial/landing_mat_metal_03.rmdl,65832,2272,2610,49796,1766,1960,1,1,3,1
mdl/beacon/beacon_wire_ground_coils_03.rmdl,20424,1044,708,20424,1044,708,1,1,1,1
mdl/mendoko/mendoko_wire_ground_coils_03.rmdl,20424,1044,708,20424,1044,708,1,1,1,1
mdl/ola/sewer_railing_01_64.rmdl,79248,3168,3012,52320,2260,1938,1,1,3,1
mdl/beacon/modular_hose_yellow_128_bend_01.rmdl,11740,490,440,6460,280,239,1,1,3,1
mdl/industrial/tripod_cone_v1_high_on.rmdl,46476,1476,1881,21128,708,844,1,1,3,1
mdl/containers/slumcity_oxygen_tank_blue.rmdl,78358,2713,3104,42208,1528,1652,1,1,3,1
mdl/containers/slumcity_oxygen_tank_red.rmdl,78358,2713,3104,42208,1528,1652,1,1,3,1
mdl/beacon/modular_hose_yellow_128_01.rmdl,17600,840,628,9740,480,343,1,1,3,1
mdl/imc_base/imc_portable_int_wall_pipe_64_01.rmdl,13488,488,528,8824,324,344,1,1,2,1
mdl/imc_base/imc_portable_int_wall_pipe_64_02.rmdl,9144,324,360,7472,272,292,1,1,2,1
mdl/beacon/modular_hose_yellow_128_02.rmdl,12920,560,478,7120,320,260,1,1,3,1
mdl/beacon/beacon_wire_cluster_03.rmdl,13236,736,441,13236,736,441,1,1,1,1
mdl/imc_base/imc_portable_int_wall_pipe_corner_01.rmdl,13244,544,499,13244,544,499,1,1,1,1
mdl/imc_base/imc_portable_int_wall_pipe_32_valve_01.rmdl,70536,2526,2769,32292,1182,1260,1,1,3,1
mdl/imc_base/imc_portable_int_wall_pipe_32_01.rmdl,34800,1240,1368,19440,720,756,1,1,3,1
mdl/beacon/beacon_wire_cluster_02.rmdl,23448,1328,774,23448,1328,774,1,1,1,1
mdl/beacon/beacon_wire_cluster_01.rmdl,16548,928,549,16548,928,549,1,1,1,1
mdl/beacon/beacon_wire_cluster_04.rmdl,16272,912,540,16272,912,540,1,1,1,1
mdl/beacon/mendoko_wire_cluster_01.rmdl,16548,928,549,16548,928,549,1,1,1,1
mdl/lamps/halogen_light_ceiling_off.rmdl,19528,648,782,9048,348,348,1,1,3,1
mdl/ola/sewer_railing_01_16.rmdl,38680,1720,1418,27280,1320,968,1,1,3,1
mdl/imc_base/imc_portable_int_wall_pipe_8_01.rmdl,7848,288,306,7848,288,306,1,1,1,1
mdl/IMC_base/conduit_str_64_IMC_01.rmdl,5008,168,200,2656,96,104,1,1,3,1
mdl/signs/signage_plates_metal/sign_plate_c.rmdl,640,20,26,424,14,17,1,1,2,1
mdl/beacon/beacon_wire_cluster_08_l.rmdl,24064,1154,857,24064,1154,857,1,1,1,1
mdl/IMC_base/conduit_str_64_IMC_02.rmdl,2272,72,92,1328,48,52,1,1,3,1
mdl/IMC_base/conduit_str_32_IMC_01.rmdl,11568,528,420,7504,384,260,1,1,3,1
mdl/beacon/beacon_wire_cluster_06.rmdl,24064,1154,857,24064,1154,857,1,1,1,1
mdl/IMC_base/conduit_bend_16_IMC_01.rmdl,25482,1357,867,15584,864,520,1,1,3,1
mdl/IMC_base/conduit_str_32_IMC_02.rmdl,4880,240,172,3752,192,130,1,1,2,1
mdl/IMC_base/conduit_str_16_IMC_02.rmdl,8008,408,278,7304,384,250,1,1,2,1
mdl/props/caustic_mug/caustic_mug.rmdl,8748,408,315,8748,408,315,1,1,1,1
mdl/IMC_base/conduit_bend_16_IMC_02.rmdl,6984,384,234,6984,384,234,1,1,1,1
mdl/ola/sewer_grate_01.rmdl,33824,984,1396,17064,544,690,1,1,4,2
mdl/rocks/rock_lava_small_moss_desertlands_02.rmdl,63792,2388,2061,28992,1276,889,1,1,4,1
mdl/containers/barrel.rmdl,142476,4686,5718,62952,2172,2496,1,1,4,1
mdl/lamps/security_light_01_on.rmdl,69100,2470,2714,36296,1406,1393,1,1,3,1
mdl/vehicles_r5/land_med/msc_freight_tortus_mod/veh_land_msc_freight_tortus_mod_cargo_holder_v1_static.rmdl,182702,6607,7153,95260,3830,3614,1,1,5,1
mdl/vehicles_r5/land_med/msc_freight_tortus_mod/veh_land_msc_freight_tortus_mod_wheeled_v1_static.rmdl,291256,11106,11231,145452,6112,5439,1,1,5,1
mdl/firstgen/firstgen_barrel_01.rmdl,56484,2564,2055,33588,1578,1206,1,1,4,1
mdl/vehicles_r5/land_med/msc_freight_tortus_mod/veh_land_msc_freight_tortus_mod_attach_nav_v1_static.rmdl,32096,1186,1249,14432,632,532,1,1,5,1
mdl/vehicles_r5/land_med/msc_freight_tortus_mod/veh_land_msc_freight_tortus_mod_attach_hitch_v1_static.rmdl,28856,896,1174,12322,427,488,1,1,5,1
mdl/industrial/security_fence_post.rmdl,12768,418,513,12768,418,513,1,1,1,1
mdl/IMC_base/monitor_command_imc_01.rmdl,19496,476,832,19496,476,832,1,1,1,1
mdl/industrial/electrical_box_green.rmdl,9360,220,402,9360,220,402,1,1,1,1
mdl/IMC_base/monitor_command_small_imc_01.rmdl,19496,476,832,19496,476,832,1,1,1,1
mdl/harmony_mines/halogen_light_ceiling_64.rmdl,3528,128,138,3528,128,138,1,1,1,1
mdl/lamps/warning_light_ON_red.rmdl,14196,486,564,14196,486,564,1,1,1,1
mdl/lamps/warning_light_red.rmdl,14196,486,564,14196,486,564,1,1,1,1
mdl/fixtures/stasis_light_01_warm.rmdl,80136,3156,3060,49308,2058,1848,1,1,3,2
mdl/pipes/pipe_large_64_01.rmdl,47464,1764,1844,27896,1056,1078,1,1,3,2
mdl/IMC_base/imc_tech_tallpanel_48_02.rmdl,4664,124,196,3652,102,152,1,1,2,1
mdl/barriers/concrete/concrete_barrier_01.rmdl,32992,792,1412,18676,446,800,1,1,4,1
mdl/IMC_base/imc_tech_panel_64_01.rmdl,20200,490,863,10688,268,454,1,1,5,1
mdl/industrial/underbelly_support_beam_256_01.rmdl,10056,236,360,7272,156,264,1,1,3,3
mdl/industrial/underbelly_support_beam_128_01.rmdl,6864,152,248,4608,96,168,1,1,3,3
mdl/colony/solar_panel_angled_01.rmdl,69184,1694,2951,45784,1154,1943,1,1,3,1
mdl/boomtown/btown_whouse_rack_motor_01.rmdl,93852,3392,3675,61464,2324,2376,1,1,2,1
mdl/rocks/icelandic_rockcluster_02.rmdl,156840,6788,4838,85896,4032,2571,1,1,4,1
mdl/rocks/icelandic_rockcluster_01.rmdl,78552,3388,2426,42624,1988,1279,1,1,4,1
mdl/IMC_base/imc_antenna_02.rmdl,11240,330,463,11240,330,463,1,1,1,1
mdl/signs/street_sign_arrow.rmdl,1128,28,48,1128,28,48,1,1,1,1
mdl/containers/container_medium_tanks_blue.rmdl,152082,5617,5919,83340,3270,3186,1,1,4,1
mdl/kodai/kodai_projector_floor_02.rmdl,13048,288,566,8944,204,386,1,1,2,1
mdl/barriers/concrete/concrete_barrier_fence_128.rmdl,127530,2855,4600,101658,2279,3666,1,1,3,4
mdl/industrial/traffic_barrel_01.rmdl,28668,988,1137,15684,564,615,1,1,4,1
mdl/industrial/traffic_cone_01.rmdl,4718,143,193,3056,96,124,1,1,2,1
mdl/domestic/nessy_doll.rmdl,53076,2996,1755,35980,2070,1178,1,1,2,1
mdl/electricalboxes/fusebox_small_a.rmdl,3032,92,124,3032,92,124,1,1,1,1
mdl/rise/catwalk_hanging_wires_01.rmdl,23712,1272,804,23712,1272,804,1,1,1,3
mdl/city_modern/citymodern_vent_02.rmdl,2556,50,94,2556,50,94,1,1,1,2
mdl/boomtown/btown_whouse_prop_rack_arm_02.rmdl,146088,3500,5212,93978,2347,3329,1,1,3,2
mdl/imc_base/light_wall_imc_01_on.rmdl,11172,462,420,5048,228,184,1,1,4,1
mdl/canyonlands/wraith_tt_portal_large.rmdl,121144,4544,4694,64072,2432,2474,1,1,4,2
mdl/thunderdome/thunderdome_screen_tower_arm_01.rmdl,32380,890,1352,14492,422,598,1,1,4,3
mdl/olympus/olympus_wall_panel_01.rmdl,6144,144,264,5068,118,218,1,1,2,3
mdl/desertlands/industrial_cargo_container_320_01.rmdl,114828,2998,4842,65272,1752,2738,1,1,4,3
mdl/levels_terrain/mp_rr_canyonlands/rig_frame_wall_med_01.rmdl,5060,110,220,3772,82,164,1,1,2,4
mdl/olympus/olympus_battery_wires_01.rmdl,30732,1178,986,26568,1092,834,1,1,2,4
mdl/IMC_base/imc_tech_smallpanel_48_03.rmdl,12120,300,516,6448,168,272,1,1,4,2
mdl/levels_terrain/mp_rr_canyonlands/rig_frame_wall_sml_01.rmdl,5612,122,244,3956,86,172,1,1,3,4
mdl/barriers/concrete/concrete_barrier_fence_tarp_128.rmdl,104502,2337,3770,88818,1995,3202,1,1,3,5
mdl/ola/sewer_staircase_quad.rmdl,10624,224,464,10624,224,464,1,1,1,2
mdl/barriers/concrete/concrete_barrier_fence.rmdl,117546,2663,4232,96282,2183,3466,1,1,3,3
mdl/kodai_live_fire/live_fire_yellframe.rmdl,76048,2108,3170,50960,1400,2128,1,1,3,2
mdl/foliage/tree_brush_yellow_large_03.rmdl,74940,3190,2790,44424,2024,1614,1,1,3,2
mdl/ola/sewer_staircase_end_02.rmdl,5624,124,244,5624,124,244,1,1,1,2
mdl/ola/sewer_grate_02.rmdl,11704,344,482,11704,344,482,1,1,1,2
mdl/pipes/hollow_pipe_modular_painted_red_256.rmdl,15520,600,596,15520,600,596,1,1,1,2
mdl/ola/sewer_staircase_96_double.rmdl,6048,128,264,6048,128,264,1,1,1,2
mdl/ola/sewer_staircase_32_quad.rmdl,9176,196,400,9176,196,400,1,1,1,2
mdl/pipes/hollow_pipe_modular_painted_red_128.rmdl,25808,948,1006,25808,948,1006,1,1,1,2
mdl/beacon/beacon_crane_wall_panel_corner_256_01.rmdl,23688,568,1014,22768,548,974,1,1,2,2
mdl/pipes/hollow_pipe_modular_painted_red_64.rmdl,12432,452,486,12432,452,486,1,1,1,2
mdl/pipes/hollow_pipe_modular_painted_red_corner.rmdl,27920,1220,1030,27920,1220,1030,1,1,1,2
mdl/pipes/hollow_pipe_modular_painted_red_32.rmdl,24400,900,950,24400,900,950,1,1,1,2
mdl/pipes/hollow_pipe_modular_painted_red_16.rmdl,21952,812,854,21952,812,854,1,1,1,2
mdl/pipes/hollow_pipe_modular_painted_red_8.rmdl,15200,560,592,15200,560,592,1,1,1,2
mdl/olympus/olympus_wall_cover_01.rmdl,252144,6128,7692,142328,3496,4334,1,1,5,10
mdl/olympus/olympus_wall_cover_02.rmdl,228800,5490,6995,127574,3109,3890,1,1,5,10
mdl/olympus/olympus_wall_pillar_01.rmdl,216290,4295,6810,121542,2599,3789,1,1,4,11
mdl/desertlands/industrial_crane_yellow_01_c.rmdl,401544,10604,14080,209520,6000,7230,1,1,4,7
mdl/desertlands/industrial_crane_yellow_01_a.rmdl,111408,2972,3899,66696,1864,2313,1,1,4,5
mdl/desertlands/industrial_crane_yellow_01_b.rmdl,131790,3377,4647,59112,1592,2065,1,1,4,6
mdl/containers/underbelly_cargo_container_256_red_02.rmdl,57744,1240,2096,56664,1220,2056,1,1,2,2
mdl/containers/underbelly_cargo_container_128_red_01.rmdl,49068,1066,1778,47772,1042,1730,1,1,2,2
mdl/containers/underbelly_cargo_container_128_blue_01.rmdl,49284,1070,1786,47988,1046,1738,1,1,2,2
mdl/containers/underbelly_cargo_container_128_red_02.rmdl,47724,994,1740,46428,970,1692,1,1,2,2
mdl/olympus/olympus_battery_base_01.rmdl,49260,1410,1700,45312,1312,1560,1,1,2,4
mdl/decals/grime_dirty_floor_decal_01.rmdl,1998,93,60,1998,93,60,1,1,1,1
mdl/water/water_puddle_decal_01.rmdl,92,2,4,92,2,4,1,1,1,1
mdl/olympus/olympus_battery_01.rmdl,388650,9671,13776,255372,6294,9067,1,1,4,11
mdl/cockpit/ship_console_control_med_v1_off.rmdl,93648,2436,3293,93648,2436,3293,1,1,1,4
mdl/desertlands/desertlands_portable_int_floor_108x256_01.rmdl,66648,1616,2373,66648,1616,2373,1,1,1,6
mdl/levels_terrain/mp_rr_desertlands/desertlands_godrays_apex_sign_mu2_01.rmdl,2160,96,66,2160,96,66,1,1,1,1
mdl/weapons/projectiles/projectile_grapple_hook_anchor_bolt.rmdl,18252,662,714,18252,662,714,1,1,1,1
mdl/Gibs/wood_gib01e.rmdl,2744,64,118,2744,64,118,1,1,1,1
mdl/Gibs/wood_gib01d.rmdl,5892,142,252,5892,142,252,1,1,1,1
mdl/Gibs/wood_gib01c.rmdl,3276,66,144,3276,66,144,1,1,1,1
mdl/Gibs/wood_gib01b.rmdl,2868,58,126,2868,58,126,1,1,1,1
mdl/Gibs/wood_gib01a.rmdl,4412,112,187,4412,112,187,1,1,1,1
mdl/Gibs/Glass_shard01.rmdl,2864,84,118,2864,84,118,1,1,1,1
mdl/Gibs/Glass_shard02.rmdl,1400,40,58,1400,40,58,1,1,1,1
mdl/Gibs/Glass_shard03.rmdl,1688,48,70,1688,48,70,1,1,1,1
mdl/Gibs/Glass_shard04.rmdl,3088,88,128,3088,88,128,1,1,1,1
mdl/Gibs/Glass_shard05.rmdl,2120,60,88,2120,60,88,1,1,1,1
mdl/Gibs/Glass_shard06.rmdl,1212,32,51,1212,32,51,1,1,1,1
mdl/props_debris/concrete_chunk08a.rmdl,6040,340,200,6040,340,200,1,1,1,1
mdl/props_debris/concrete_chunk09a.rmdl,1492,72,53,1492,72,53,1,1,1,1
mdl/props_debris/concrete_chunk03a.rmdl,1044,34,42,1044,34,42,1,1,1,1
mdl/props_debris/concrete_chunk07a.rmdl,784,34,29,784,34,29,1,1,1,1
mdl/props_debris/concrete_chunk02a.rmdl,2996,116,115,1724,84,61,1,1,2,1
mdl/Gibs/metal_gib1.rmdl,1912,52,80,1912,52,80,1,1,1,1
mdl/Gibs/metal_gib2.rmdl,1128,28,48,1128,28,48,1,1,1,1
mdl/Gibs/metal_gib3.rmdl,1352,32,58,1352,32,58,1,1,1,1
mdl/Gibs/metal_gib4.rmdl,1464,44,60,1464,44,60,1,1,1,1
mdl/Gibs/metal_gib5.rmdl,1384,44,56,1384,44,56,1,1,1,1
mdl/dev/envballs.rmdl,30076,978,956,30076,978,956,1,1,1,6
mdl/props/zipline_balloon/zipline_balloon_base.rmdl,626580,19218,21303,336024,11016,11247,1,1,5,5
mdl/props/zipline_balloon/zipline_balloon.rmdl,86706,2631,2955,48138,1599,1606,1,1,3,4
mdl/weapons_r5/loot/w_loot_wep_iso_health_main_large.rmdl,67872,2462,2655,41600,1610,1597,1,1,3,1
mdl/weapons_r5/loot/w_loot_wep_iso_health_main_small.rmdl,18036,606,720,9912,372,384,1,1,3,1
mdl/weapons_r5/loot/w_loot_wep_iso_shield_battery_large.rmdl,90720,2814,2637,46012,1532,1315,1,1,4,2
mdl/weapons_r5/loot/w_loot_wep_iso_shield_battery_small.rmdl,75952,2238,2233,39856,1276,1150,1,1,4,2
mdl/weapons_r5/loot/w_loot_wep_iso_phoenix_kit_v1.rmdl,90720,2814,2637,46012,1532,1315,1,1,4,2
mdl/fx/plasma_sphere_01.rmdl,14568,760,417,14568,760,417,1,1,1,1
mdl/fx/ar_edge_sphere_512.rmdl,125848,5460,2909,125848,5460,2909,1,1,1,1
mdl/IMC_base/camera_imc_base_01.rmdl,5440,140,230,5440,140,230,1,1,1,1
mdl/IMC_base/camera_imc_01.rmdl,131856,4266,5313,65992,2302,2609,1,1,3,1
mdl/robots/drone_frag/drone_frag_loot.rmdl,0,0,0,0,0,0,1,37,0,0
mdl/dev/editor_ref.rmdl,1104,24,48,1104,24,48,1,1,1,1
mdl/Humans/class/medium/combat_dummie_medium.rmdl,0,0,0,0,0,0,1,69,0,0
mdl/fx/ar_survival_radius_1x100.rmdl,48376,2052,1442,48376,2052,1442,1,1,1,3
mdl/props/charm/charm_fireball.rmdl,0,0,0,0,0,0,1,5,0,0
mdl/props/charm/charm_yeti.rmdl,0,0,0,0,0,0,1,5,0,0
mdl/props/charm/charm_crow.rmdl,0,0,0,0,0,0,1,5,0,0
mdl/props/charm/charm_rank_gold.rmdl,0,0,0,0,0,0,1,5,0,0
mdl/props/charm/charm_rank_diamond.rmdl,0,0,0,0,0,0,1,5,0,0
mdl/props/charm/charm_rank_predator.rmdl,0,0,0,0,0,0,1,5,0,0
mdl/props/charm/charm_nessy.rmdl,0,0,0,0,0,0,1,5,0,0
mdl/props/charm/charm_lifeline_drone.rmdl,0,0,0,0,0,0,1,5,0,0
mdl/props/charm/charm_rank_platinum.rmdl,0,0,0,0,0,0,1,5,0,0
mdl/props/charm/charm_pumpkin.rmdl,0,0,0,0,0,0,1,5,0,0
mdl/props/charm/charm_gas_canister.rmdl,0,0,0,0,0,0,1,5,0,0
mdl/props/charm/charm_jester.rmdl,0,0,0,0,0,0,1,5,0,0
mdl/props/charm/charm_nessy_ghost.rmdl,0,0,0,0,0,0,1,5,0,0
mdl/props/charm/charm_clown.rmdl,0,0,0,0,0,0,1,5,0,0
mdl/props/charm/charm_witch.rmdl,0,0,0,0,0,0,1,5,0,0
mdl/robots/drone_frag/drone_frag.rmdl,0,0,0,0,0,0,1,26,0,0
mdl/vehicle/droppod_fireteam/droppod_fireteam.rmdl,0,0,0,0,0,0,1,55,0,0
mdl/vehicle/droppod_loot/droppod_loot_LL_holo.rmdl,30554,591,844,30554,591,844,1,1,1,1
mdl/robots/marvin/marvin_gladcard.rmdl,0,0,0,0,0,0,4,94,0,0
mdl/menu/xp_badge.rmdl,8728,308,344,8728,308,344,1,1,1,1
mdl/menu/coin.rmdl,3448,128,134,3448,128,134,1,1,1,1
mdl/currency/crafting/currency_crafting_epic.rmdl,113224,2684,4856,113224,2684,4856,1,1,1,1
mdl/weapons_r5/loot/_master/w_loot_wep_ammo_sniper.rmdl,35244,850,942,23384,596,619,1,1,3,1
mdl/robots/marvin/marvin.rmdl,0,0,0,0,0,0,4,56,0,0
mdl/weapons/empty_handed/ptpov_emptyhand.rmdl,104232,3596,2952,104232,3596,2952,1,99,1,2
mdl/weapons/empty_handed/w_empty_handed_human.rmdl,0,0,0,0,0,0,1,10,0,0
mdl/Weapons/ptpov_energy_sword/ptpov_energy_sword.rmdl,29284,874,1202,29284,874,1202,1,1,1,1
mdl/Weapons/w_energy_sword/w_energy_sword.rmdl,29284,874,1202,29284,874,1202,1,1,1,1
mdl/weapons/data_knife/ptpov_data_knife.rmdl,0,0,0,0,0,0,1,79,0,0
mdl/weapons/b3wing/ptpov_b3wing.rmdl,0,0,0,0,0,0,16,115,0,0
mdl/weapons/b3wing/w_b3wing.rmdl,0,0,0,0,0,0,15,15,0,0
mdl/weapons/alternator_smg/ptpov_alternator_smg.rmdl,0,0,0,0,0,0,17,121,0,0
mdl/weapons/alternator_smg/w_alternator_smg.rmdl,0,0,0,0,0,0,15,13,0,0
mdl/weapons/gibraltar_bubbleshield/w_gibraltar_bubbleshield.rmdl,0,0,0,0,0,0,1,6,0,0
mdl/weapons/gibraltar_bubbleshield/ptpov_gibraltar_bubbleshield_held.rmdl,0,0,0,0,0,0,1,141,0,0
