Model,DataSize,Tris,Verts,DataSize (LOD0),Tris (LOD0),Verts (LOD0),Parts,Bones,LODs,Meshes
mdl/beacon/beacon_wire_cluster_02.rmdl,23448,1328,774,23448,1328,774,1,1,1,1
mdl/beacon/beacon_wire_cluster_01.rmdl,16548,928,549,16548,928,549,1,1,1,1
mdl/beacon/beacon_wire_cluster_04.rmdl,16272,912,540,16272,912,540,1,1,1,1
mdl/beacon/mendoko_wire_cluster_01.rmdl,16548,928,549,16548,928,549,1,1,1,1
mdl/industrial/fan_mounted.rmdl,61340,2130,2428,30508,1128,1187,1,1,3,1
mdl/ola/sewer_railing_01_16.rmdl,38680,1720,1418,27280,1320,968,1,1,3,1
mdl/IMC_base/conduit_str_64_IMC_01.rmdl,5008,168,200,2656,96,104,1,1,3,1
mdl/door/canyonlands_door_single_02_hinges.rmdl,14800,440,608,9040,280,368,1,1,3,1
mdl/IMC_base/conduit_str_64_IMC_02.rmdl,2272,72,92,1328,48,52,1,1,3,1
mdl/IMC_base/conduit_str_32_IMC_01.rmdl,11568,528,420,7504,384,260,1,1,3,1
mdl/beacon/beacon_wire_cluster_06.rmdl,24064,1154,857,24064,1154,857,1,1,1,1
mdl/IMC_base/conduit_bend_16_IMC_01.rmdl,25482,1357,867,15584,864,520,1,1,3,1
mdl/IMC_base/conduit_str_16_IMC_01.rmdl,21168,1008,756,14608,768,500,1,1,3,1
mdl/IMC_base/conduit_str_32_IMC_02.rmdl,4880,240,172,3752,192,130,1,1,2,1
mdl/IMC_base/conduit_str_16_IMC_02.rmdl,8008,408,278,7304,384,250,1,1,2,1
mdl/props/caustic_mug/caustic_mug.rmdl,8748,408,315,8748,408,315,1,1,1,1
mdl/lamps/light_parking_post.rmdl,135112,3862,5597,77612,2372,3169,1,1,4,1
mdl/industrial/cafe_coffe_machine.rmdl,28928,828,1198,13712,392,568,1,1,3,1
mdl/containers/barrel.rmdl,142476,4686,5718,62952,2172,2496,1,1,4,1
mdl/industrial/security_fence_post.rmdl,12768,418,513,12768,418,513,1,1,1,1
mdl/IMC_base/monitor_command_imc_01.rmdl,19496,476,832,19496,476,832,1,1,1,1
mdl/industrial/electrical_box_green.rmdl,9360,220,402,9360,220,402,1,1,1,1
mdl/IMC_base/monitor_command_small_imc_01.rmdl,19496,476,832,19496,476,832,1,1,1,1
mdl/lamps/halogen_light_ceiling_blueish.rmdl,19528,648,782,9048,348,348,1,1,3,1
mdl/lamps/industrial_wall_light_02_on.rmdl,4588,138,188,3564,114,144,1,1,2,1
mdl/lamps/industrial_wall_light_on.rmdl,4588,138,188,3564,114,144,1,1,2,1
mdl/lamps/warning_light_ON_red.rmdl,14196,486,564,14196,486,564,1,1,1,1
mdl/lamps/office_desk_lamp.rmdl,30400,980,1226,15712,512,632,1,1,3,1
mdl/IMC_base/imc_tech_panel_64_01.rmdl,20200,490,863,10688,268,454,1,1,5,1
mdl/foliage/tree_green_forest_01.rmdl,396612,12510,13398,271572,8434,9207,1,1,4,2
mdl/canyonlands/concrete_broken_chunk_01.rmdl,67020,1286,2471,39360,740,1455,1,1,3,2
mdl/canyonlands/concrete_broken_chunk_02.rmdl,8652,142,325,5988,98,225,1,1,2,2
mdl/rocks/icelandic_rockcluster_02.rmdl,156840,6788,4838,85896,4032,2571,1,1,4,1
mdl/IMC_base/imc_antenna_02.rmdl,11240,330,463,11240,330,463,1,1,1,1
mdl/signs/street_sign_arrow.rmdl,1128,28,48,1128,28,48,1,1,1,1
mdl/containers/container_medium_tanks_blue.rmdl,152082,5617,5919,83340,3270,3186,1,1,4,1
mdl/rocks/rockcluster_light_01.rmdl,64900,3260,2267,37508,1988,1279,1,1,3,1
mdl/domestic/flower_pot_med_01.rmdl,17576,636,688,9660,360,375,1,1,4,1
mdl/domestic/nessy_doll.rmdl,53076,2996,1755,35980,2070,1178,1,1,2,1
mdl/electricalboxes/fusebox_small_a.rmdl,3032,92,124,3032,92,124,1,1,1,1
mdl/rise/catwalk_hanging_wires_01.rmdl,23712,1272,804,23712,1272,804,1,1,1,3
mdl/menu/menu_cubemap.rmdl,52300,3120,1679,52300,3120,1679,1,1,1,1
mdl/imc_base/light_wall_imc_01_on.rmdl,11172,462,420,5048,228,184,1,1,4,1
mdl/thunderdome/thunderdome_screen_tower_arm_01.rmdl,32380,890,1352,14492,422,598,1,1,4,3
mdl/pipes/slum_pipe_large_yellow_512_01.rmdl,59064,1860,1996,34944,1120,1176,1,1,3,2
mdl/pipes/slum_pipe_large_blue_256_01.rmdl,38808,1220,1312,22464,720,756,1,1,3,2
mdl/city_modern/citymodern_planter_128x128_72_squared_a.rmdl,3816,92,136,2364,58,84,1,1,2,3
mdl/desertlands/desertlands_lobby_side_table_01.rmdl,17256,596,684,10336,376,404,1,1,3,3
mdl/IMC_base/imc_tech_smallpanel_48_03.rmdl,12120,300,516,6448,168,272,1,1,4,2
mdl/ola/sewer_staircase_quad.rmdl,10624,224,464,10624,224,464,1,1,1,2
mdl/desertlands/desertlands_apartments_rug_01.rmdl,23892,1222,828,15972,852,543,1,1,3,2
mdl/ola/sewer_staircase_double.rmdl,6048,128,264,6048,128,264,1,1,1,2
mdl/ola/sewer_staircase_96_double.rmdl,6048,128,264,6048,128,264,1,1,1,2
mdl/ola/sewer_staircase_32_quad.rmdl,9176,196,400,9176,196,400,1,1,1,2
mdl/desertlands/desertlands_train_station_interior_light_03.rmdl,8852,282,358,5044,174,200,1,1,3,2
mdl/industrial/exit_sign_03.rmdl,1712,52,70,1096,36,44,1,1,2,2
mdl/industrial/exit_sign_04_on.rmdl,1096,36,44,1096,36,44,1,1,1,2
mdl/containers/underbelly_cargo_container_256_blue_01.rmdl,60378,1339,2181,59298,1319,2141,1,1,2,2
mdl/containers/underbelly_cargo_container_128_red_01.rmdl,49068,1066,1778,47772,1042,1730,1,1,2,2
mdl/containers/underbelly_cargo_container_128_red_02.rmdl,47724,994,1740,46428,970,1692,1,1,2,2
mdl/containers/underbelly_cargo_container_128_blue_02.rmdl,48060,1002,1752,46764,978,1704,1,1,2,2
mdl/desertlands/desertlands_lobby_couch_01.rmdl,81688,3188,3128,41184,1824,1512,1,1,4,3
mdl/decals/grime_dirty_floor_decal_01.rmdl,1998,93,60,1998,93,60,1,1,1,1
mdl/decals/grime_dirty_floor_decal_02.rmdl,1224,56,37,1224,56,37,1,1,1,1
mdl/decals/grime_dirty_floor_decal_03.rmdl,1122,47,35,1122,47,35,1,1,1,1
mdl/decals/puddle_floor_decal_flat_04.rmdl,196,6,8,196,6,8,1,1,1,1
mdl/water/water_puddle_decal_01.rmdl,92,2,4,92,2,4,1,1,1,1
mdl/angel_city/keypad_01.rmdl,14060,394,580,11456,332,470,1,1,2,2
mdl/beacon/beacon_server_half_stand_01.rmdl,131820,3280,5607,89924,2194,3838,1,1,3,5
mdl/lamps/search_light_on_light_only_02.rmdl,168008,4608,7018,87560,2440,3646,1,1,3,2
mdl/mendoko/mendoko_research_storage.rmdl,8364,234,290,8364,234,290,1,1,1,2
mdl/mendoko/mendoko_monitor_ui_02.rmdl,1860,30,60,1860,30,60,1,1,1,1
mdl/weapons/projectiles/projectile_grapple_hook_anchor_bolt.rmdl,18252,662,714,18252,662,714,1,1,1,1
mdl/Gibs/wood_gib01e.rmdl,2744,64,118,2744,64,118,1,1,1,1
mdl/Gibs/wood_gib01d.rmdl,5892,142,252,5892,142,252,1,1,1,1
mdl/Gibs/wood_gib01c.rmdl,3276,66,144,3276,66,144,1,1,1,1
mdl/Gibs/wood_gib01b.rmdl,2868,58,126,2868,58,126,1,1,1,1
mdl/Gibs/wood_gib01a.rmdl,4412,112,187,4412,112,187,1,1,1,1
mdl/Gibs/Glass_shard01.rmdl,2864,84,118,2864,84,118,1,1,1,1
mdl/Gibs/Glass_shard02.rmdl,1400,40,58,1400,40,58,1,1,1,1
mdl/Gibs/Glass_shard03.rmdl,1688,48,70,1688,48,70,1,1,1,1
mdl/Gibs/Glass_shard04.rmdl,3088,88,128,3088,88,128,1,1,1,1
mdl/Gibs/Glass_shard05.rmdl,2120,60,88,2120,60,88,1,1,1,1
mdl/Gibs/Glass_shard06.rmdl,1212,32,51,1212,32,51,1,1,1,1
mdl/props_debris/concrete_chunk08a.rmdl,6040,340,200,6040,340,200,1,1,1,1
mdl/props_debris/concrete_chunk09a.rmdl,1492,72,53,1492,72,53,1,1,1,1
mdl/props_debris/concrete_chunk03a.rmdl,1044,34,42,1044,34,42,1,1,1,1
mdl/props_debris/concrete_chunk07a.rmdl,784,34,29,784,34,29,1,1,1,1
mdl/props_debris/concrete_chunk02a.rmdl,2996,116,115,1724,84,61,1,1,2,1
mdl/Gibs/metal_gib1.rmdl,1912,52,80,1912,52,80,1,1,1,1
mdl/Gibs/metal_gib2.rmdl,1128,28,48,1128,28,48,1,1,1,1
mdl/Gibs/metal_gib3.rmdl,1352,32,58,1352,32,58,1,1,1,1
mdl/Gibs/metal_gib4.rmdl,1464,44,60,1464,44,60,1,1,1,1
mdl/Gibs/metal_gib5.rmdl,1384,44,56,1384,44,56,1,1,1,1
mdl/dev/envballs.rmdl,30076,978,956,30076,978,956,1,1,1,6
mdl/props/zipline_balloon/zipline_balloon_base.rmdl,626580,19218,21303,336024,11016,11247,1,1,5,5
mdl/props/zipline_balloon/zipline_balloon.rmdl,86706,2631,2955,48138,1599,1606,1,1,3,4
mdl/weapons_r5/loot/w_loot_wep_iso_health_main_large.rmdl,67872,2462,2655,41600,1610,1597,1,1,3,1
mdl/weapons_r5/loot/w_loot_wep_iso_health_main_small.rmdl,18036,606,720,9912,372,384,1,1,3,1
mdl/weapons_r5/loot/w_loot_wep_iso_shield_battery_large.rmdl,90720,2814,2637,46012,1532,1315,1,1,4,2
mdl/weapons_r5/loot/w_loot_wep_iso_shield_battery_small.rmdl,75952,2238,2233,39856,1276,1150,1,1,4,2
mdl/weapons_r5/loot/w_loot_wep_iso_phoenix_kit_v1.rmdl,90720,2814,2637,46012,1532,1315,1,1,4,2
mdl/fx/plasma_sphere_01.rmdl,14568,760,417,14568,760,417,1,1,1,1
mdl/fx/ar_edge_sphere_512.rmdl,125848,5460,2909,125848,5460,2909,1,1,1,1
mdl/IMC_base/camera_imc_base_01.rmdl,5440,140,230,5440,140,230,1,1,1,1
mdl/IMC_base/camera_imc_01.rmdl,131856,4266,5313,65992,2302,2609,1,1,3,1
mdl/robots/drone_frag/drone_frag_loot.rmdl,0,0,0,0,0,0,1,37,0,0
mdl/dev/editor_ref.rmdl,1104,24,48,1104,24,48,1,1,1,1
mdl/Humans/class/medium/combat_dummie_medium.rmdl,0,0,0,0,0,0,1,69,0,0
mdl/fx/ar_survival_radius_1x100.rmdl,48376,2052,1442,48376,2052,1442,1,1,1,3
mdl/props/charm/charm_fireball.rmdl,0,0,0,0,0,0,1,5,0,0
mdl/props/charm/charm_yeti.rmdl,0,0,0,0,0,0,1,5,0,0
mdl/props/charm/charm_crow.rmdl,0,0,0,0,0,0,1,5,0,0
mdl/props/charm/charm_rank_gold.rmdl,0,0,0,0,0,0,1,5,0,0
mdl/props/charm/charm_rank_diamond.rmdl,0,0,0,0,0,0,1,5,0,0
mdl/props/charm/charm_rank_predator.rmdl,0,0,0,0,0,0,1,5,0,0
mdl/props/charm/charm_nessy.rmdl,0,0,0,0,0,0,1,5,0,0
mdl/props/charm/charm_lifeline_drone.rmdl,0,0,0,0,0,0,1,5,0,0
mdl/props/charm/charm_rank_platinum.rmdl,0,0,0,0,0,0,1,5,0,0
mdl/props/charm/charm_pumpkin.rmdl,0,0,0,0,0,0,1,5,0,0
mdl/props/charm/charm_gas_canister.rmdl,0,0,0,0,0,0,1,5,0,0
mdl/props/charm/charm_jester.rmdl,0,0,0,0,0,0,1,5,0,0
mdl/props/charm/charm_nessy_ghost.rmdl,0,0,0,0,0,0,1,5,0,0
mdl/props/charm/charm_clown.rmdl,0,0,0,0,0,0,1,5,0,0
mdl/props/charm/charm_witch.rmdl,0,0,0,0,0,0,1,5,0,0
mdl/robots/drone_frag/drone_frag.rmdl,0,0,0,0,0,0,1,26,0,0
mdl/vehicle/droppod_fireteam/droppod_fireteam.rmdl,0,0,0,0,0,0,1,55,0,0
mdl/vehicle/droppod_loot/droppod_loot_LL_holo.rmdl,30554,591,844,30554,591,844,1,1,1,1
mdl/robots/marvin/marvin_gladcard.rmdl,0,0,0,0,0,0,4,94,0,0
mdl/menu/xp_badge.rmdl,8728,308,344,8728,308,344,1,1,1,1
mdl/menu/coin.rmdl,3448,128,134,3448,128,134,1,1,1,1
mdl/currency/crafting/currency_crafting_epic.rmdl,113224,2684,4856,113224,2684,4856,1,1,1,1
mdl/weapons_r5/loot/_master/w_loot_wep_ammo_sniper.rmdl,35244,850,942,23384,596,619,1,1,3,1
mdl/robots/marvin/marvin.rmdl,0,0,0,0,0,0,4,56,0,0
mdl/weapons/empty_handed/ptpov_emptyhand.rmdl,104232,3596,2952,104232,3596,2952,1,99,1,2
mdl/weapons/empty_handed/w_empty_handed_human.rmdl,0,0,0,0,0,0,1,10,0,0
mdl/Weapons/ptpov_energy_sword/ptpov_energy_sword.rmdl,29284,874,1202,29284,874,1202,1,1,1,1
mdl/Weapons/w_energy_sword/w_energy_sword.rmdl,29284,874,1202,29284,874,1202,1,1,1,1
mdl/weapons/data_knife/ptpov_data_knife.rmdl,0,0,0,0,0,0,1,79,0,0
mdl/weapons/b3wing/ptpov_b3wing.rmdl,0,0,0,0,0,0,16,115,0,0
mdl/weapons/b3wing/w_b3wing.rmdl,0,0,0,0,0,0,15,15,0,0
mdl/weapons/alternator_smg/ptpov_alternator_smg.rmdl,0,0,0,0,0,0,17,121,0,0
mdl/weapons/alternator_smg/w_alternator_smg.rmdl,0,0,0,0,0,0,15,13,0,0
mdl/weapons/gibraltar_bubbleshield/w_gibraltar_bubbleshield.rmdl,0,0,0,0,0,0,1,6,0,0
mdl/weapons/gibraltar_bubbleshield/ptpov_gibraltar_bubbleshield_held.rmdl,0,0,0,0,0,0,1,141,0,0
mdl/weapons/rspn101_dmr/ptpov_rspn101_dmr.rmdl,0,0,0,0,0,0,20,113,0,0
mdl/weapons/rspn101_dmr/w_rspn101_dmr.rmdl,0,0,0,0,0,0,19,16,0,0
mdl/weapons/rspn101_dmr/ptpov_rspn101_dmr_legendary_01.rmdl,0,0,0,0,0,0,20,113,0,0
mdl/weapons/rspn101_dmr/w_rspn101_dmr_legendary_01.rmdl,0,0,0,0,0,0,19,16,0,0
mdl/weapons/doubletake/ptpov_doubletake.rmdl,0,0,0,0,0,0,22,127,0,0
mdl/weapons/doubletake/w_doubletake.rmdl,0,0,0,0,0,0,18,18,0,0
mdl/weapons/peacekeeper/ptpov_peacekeeper.rmdl,0,0,0,0,0,0,17,110,0,0
mdl/weapons/peacekeeper/w_peacekeeper.rmdl,0,0,0,0,0,0,16,14,0,0
mdl/weapons/lmg_hemlok/ptpov_lmg_hemlok.rmdl,0,0,0,0,0,0,16,109,0,0
mdl/weapons/lmg_hemlok/w_lmg_hemlok.rmdl,0,0,0,0,0,0,15,13,0,0
mdl/weapons/lstar/ptpov_lstar.rmdl,0,0,0,0,0,0,16,125,0,0
mdl/weapons/lstar/w_lstar.rmdl,0,0,0,0,0,0,15,15,0,0
mdl/weapons/mastiff_stgn/ptpov_mastiff.rmdl,0,0,0,0,0,0,18,119,0,0
mdl/weapons/mastiff_stgn/w_mastiff.rmdl,0,0,0,0,0,0,15,14,0,0
mdl/weapons/w1128/ptpov_w1128.rmdl,0,0,0,0,0,0,17,111,0,0
mdl/weapons/w1128/w_w1128.rmdl,0,0,0,0,0,0,15,14,0,0
mdl/weapons/w1128/ptpov_w1128_legendary_01.rmdl,0,0,0,0,0,0,17,110,0,0
mdl/weapons/w1128/w_w1128_legendary_01.rmdl,0,0,0,0,0,0,15,14,0,0
mdl/weapons/pstl_sa3/ptpov_pstl_sa3.rmdl,0,0,0,0,0,0,16,114,0,0
mdl/weapons/pstl_sa3/w_pstl_sa3.rmdl,0,0,0,0,0,0,15,18,0,0
mdl/weapons/bullets/projectile_20mm.rmdl,2140,100,77,2140,100,77,1,1,1,1
mdl/weapons/at_rifle/ptpov_at_rifle.rmdl,0,0,0,0,0,0,20,115,0,0
mdl/weapons/at_rifle/w_at_rifle.rmdl,0,0,0,0,0,0,18,17,0,0
mdl/weapons/r97/ptpov_r97.rmdl,0,0,0,0,0,0,18,111,0,0
mdl/weapons/r97/w_r97.rmdl,0,0,0,0,0,0,16,13,0,0
mdl/weapons/r97/ptpov_r97_legendary_01.rmdl,0,0,0,0,0,0,18,110,0,0
mdl/weapons/r97/w_r97_legendary_01.rmdl,0,0,0,0,0,0,16,13,0,0
mdl/weapons/empty_handed/ptpov_mirage_holopilot.rmdl,0,0,0,0,0,0,1,88,0,0
mdl/weapons/empty_handed/w_empty_handed_mirage.rmdl,0,0,0,0,0,0,1,33,0,0
mdl/weapons/m1a1_hemlok/ptpov_hemlok.rmdl,0,0,0,0,0,0,16,107,0,0
mdl/weapons/m1a1_hemlok/w_hemlok.rmdl,0,0,0,0,0,0,15,12,0,0
mdl/weapons/m1a1_hemlok/ptpov_hemlok_legendary_01.rmdl,0,0,0,0,0,0,16,107,0,0
mdl/weapons/m1a1_hemlok/w_hemlok_legendary_01.rmdl,0,0,0,0,0,0,15,12,0,0
mdl/weapons/p2011_auto/ptpov_p2011_auto.rmdl,0,0,0,0,0,0,17,109,0,0
mdl/weapons/p2011_auto/w_p2011_auto.rmdl,0,0,0,0,0,0,16,13,0,0
mdl/weapons/grenades/w_thermite_grenade_projectile.rmdl,34964,1244,1375,18238,693,704,1,1,4,1
mdl/weapons/grenades/ptpov_thermite_grenade_held.rmdl,0,0,0,0,0,0,1,110,0,0
mdl/weapons/grenades/w_thermite_grenade.rmdl,0,0,0,0,0,0,1,4,0,0
mdl/props/lifeline_drone/lifeline_drone.rmdl,0,0,0,0,0,0,1,46,0,0
mdl/weapons/lifeline_drone/ptpov_lifeline_drone_held.rmdl,0,0,0,0,0,0,1,120,0,0
mdl/weapons/vinson/ptpov_vinson.rmdl,0,0,0,0,0,0,15,112,0,0
mdl/weapons/vinson/w_vinson.rmdl,0,0,0,0,0,0,14,14,0,0
mdl/weapons/prowler_smg/ptpov_prowler_smg.rmdl,0,0,0,0,0,0,17,110,0,0
mdl/weapons/prowler_smg/w_prowler_smg.rmdl,0,0,0,0,0,0,17,13,0,0
mdl/weapons/empty_handed/ptpov_wraith_phasewalk.rmdl,0,0,0,0,0,0,1,100,0,0
mdl/weapons/empty_handed/ptpov_wraith_phasetunnel.rmdl,0,0,0,0,0,0,1,100,0,0
mdl/Weapons/pathfinder_zipline/w_pathfinder_zipline.rmdl,0,0,0,0,0,0,1,4,0,0
mdl/props/pathfinder_zipline/pathfinder_zipline.rmdl,0,0,0,0,0,0,1,23,0,0
mdl/weapons/pathfinder_zipline/ptpov_pathfinder_zipline_held.rmdl,0,0,0,0,0,0,1,110,0,0
mdl/weapons/empty_handed/ptpov_bloodhound_huntmode.rmdl,0,0,0,0,0,0,1,107,0,0
mdl/weapons/shield_battery/ptpov_shield_battery_held.rmdl,0,0,0,0,0,0,1,109,0,0
mdl/Weapons/shield_battery/w_shield_battery.rmdl,0,0,0,0,0,0,1,5,0,0
mdl/weapons/health_injector/ptpov_health_injector.rmdl,0,0,0,0,0,0,3,111,0,0
mdl/Weapons/health_injector/w_health_injector.rmdl,0,0,0,0,0,0,1,4,0,0
mdl/weapons/shield_battery/ptpov_shield_battery_small_held.rmdl,0,0,0,0,0,0,1,109,0,0
