Model,DataSize,Tris,Verts,DataSize (LOD0),Tris (LOD0),Verts (LOD0),Parts,Bones,LODs,Meshes
mdl/props/charm/charm_nessy.rmdl,62492,2636,1667,62492,2636,1667,1,5,1,1
mdl/props/charm/charm_lifeline_drone.rmdl,86324,2520,2543,86324,2520,2543,1,5,1,1
mdl/props/charm/charm_rank_platinum.rmdl,74676,1820,2277,74676,1820,2277,1,5,1,1
mdl/props/charm/charm_pumpkin.rmdl,67682,2703,1838,67682,2703,1838,1,5,1,1
mdl/props/charm/charm_gas_canister.rmdl,66660,2276,1893,66660,2276,1893,1,5,1,1
mdl/props/charm/charm_jester.rmdl,61228,2472,1657,61228,2472,1657,1,5,1,1
mdl/props/charm/charm_nessy_ghost.rmdl,58440,2110,1635,58440,2110,1635,1,5,1,1
mdl/props/charm/charm_clown.rmdl,62770,2799,1642,62770,2799,1642,1,5,1,1
mdl/props/charm/charm_witch.rmdl,54572,2212,1475,54572,2212,1475,1,5,1,1
mdl/robots/drone_frag/drone_frag.rmdl,762198,24455,21981,365688,13152,10242,1,26,4,1
mdl/vehicle/droppod_fireteam/droppod_fireteam.rmdl,1911636,51724,57189,789696,23018,23271,1,55,5,2
mdl/vehicle/droppod_loot/droppod_loot_LL_holo.rmdl,30554,591,844,30554,591,844,1,1,1,1
mdl/robots/marvin/marvin_gladcard.rmdl,0,0,0,0,0,0,4,94,0,0
mdl/menu/xp_badge.rmdl,8728,308,344,8728,308,344,1,1,1,1
mdl/menu/coin.rmdl,3448,128,134,3448,128,134,1,1,1,1
mdl/currency/crafting/currency_crafting_epic.rmdl,113224,2684,4856,113224,2684,4856,1,1,1,1
mdl/weapons_r5/loot/_master/w_loot_wep_ammo_sniper.rmdl,35244,850,942,23384,596,619,1,1,3,1
mdl/robots/marvin/marvin.rmdl,0,0,0,0,0,0,4,56,0,0
mdl/weapons/empty_handed/ptpov_emptyhand.rmdl,104232,3596,2952,104232,3596,2952,1,99,1,2
mdl/weapons/empty_handed/w_empty_handed_human.rmdl,90,1,3,90,1,3,1,10,1,1
mdl/Weapons/ptpov_energy_sword/ptpov_energy_sword.rmdl,29284,874,1202,29284,874,1202,1,1,1,1
mdl/Weapons/w_energy_sword/w_energy_sword.rmdl,29284,874,1202,29284,874,1202,1,1,1,1
mdl/weapons/data_knife/ptpov_data_knife.rmdl,104232,3596,2952,104232,3596,2952,1,79,1,2
mdl/weapons/b3wing/ptpov_b3wing.rmdl,1572438,40835,36873,1572438,40835,36873,16,115,1,21
mdl/weapons/b3wing/w_b3wing.rmdl,802044,16044,19605,432510,9307,10463,15,15,4,16
mdl/weapons/alternator_smg/ptpov_alternator_smg.rmdl,2083536,54510,48791,2083536,54510,48791,17,121,1,20
mdl/weapons/alternator_smg/w_alternator_smg.rmdl,904524,17410,22224,483378,9895,11778,15,13,4,15
mdl/weapons/gibraltar_bubbleshield/w_gibraltar_bubbleshield.rmdl,126172,2628,3943,108712,2266,3397,1,6,4,1
mdl/weapons/gibraltar_bubbleshield/ptpov_gibraltar_bubbleshield_held.rmdl,230192,6044,6926,230192,6044,6926,1,141,1,1
mdl/weapons/rspn101_dmr/ptpov_rspn101_dmr.rmdl,0,0,0,0,0,0,20,113,0,0
mdl/weapons/rspn101_dmr/w_rspn101_dmr.rmdl,1493538,29557,36561,740814,15313,18026,19,16,4,19
mdl/weapons/rspn101_dmr/ptpov_rspn101_dmr_legendary_01.rmdl,0,0,0,0,0,0,20,113,0,0
mdl/weapons/rspn101_dmr/w_rspn101_dmr_legendary_01.rmdl,1492830,30837,36328,773556,16798,18688,19,16,4,20
mdl/weapons/doubletake/ptpov_doubletake.rmdl,0,0,0,0,0,0,22,127,0,0
mdl/weapons/doubletake/w_doubletake.rmdl,1379766,27827,33689,696078,14697,16886,18,18,4,19
mdl/weapons/peacekeeper/ptpov_peacekeeper.rmdl,1920942,49881,45046,1920942,49881,45046,17,110,1,22
mdl/weapons/peacekeeper/w_peacekeeper.rmdl,1049574,21419,25585,538860,11708,13017,16,14,4,18
mdl/weapons/lmg_hemlok/ptpov_lmg_hemlok.rmdl,0,0,0,0,0,0,16,109,0,0
mdl/weapons/lmg_hemlok/w_lmg_hemlok.rmdl,947556,17754,23362,505074,9977,12367,15,13,4,15
mdl/weapons/lstar/ptpov_lstar.rmdl,0,0,0,0,0,0,16,125,0,0
mdl/weapons/lstar/w_lstar.rmdl,910014,17689,22330,493842,10151,12026,15,15,4,16
mdl/weapons/mastiff_stgn/ptpov_mastiff.rmdl,2063208,54314,48259,2063208,54314,48259,18,119,1,21
mdl/weapons/mastiff_stgn/w_mastiff.rmdl,914430,17303,22517,490386,9809,11987,15,14,4,15
mdl/weapons/w1128/ptpov_w1128.rmdl,2033592,53482,47575,2033592,53482,47575,17,111,1,20
mdl/weapons/w1128/w_w1128.rmdl,917430,17401,22584,489336,9886,11945,15,14,4,15
mdl/weapons/w1128/ptpov_w1128_legendary_01.rmdl,1685412,55264,48351,1685412,55264,48351,17,110,1,21
mdl/weapons/w1128/w_w1128_legendary_01.rmdl,756008,18332,23072,408210,10579,12312,15,14,4,16
mdl/weapons/pstl_sa3/ptpov_pstl_sa3.rmdl,1586610,39741,37449,1586610,39741,37449,16,114,1,19
mdl/weapons/pstl_sa3/w_pstl_sa3.rmdl,789702,15655,19327,429234,9091,10408,15,18,4,15
mdl/weapons/bullets/projectile_20mm.rmdl,2140,100,77,2140,100,77,1,1,1,1
mdl/weapons/at_rifle/ptpov_at_rifle.rmdl,0,0,0,0,0,0,20,115,0,0
mdl/weapons/at_rifle/w_at_rifle.rmdl,0,0,0,0,0,0,18,17,0,0
mdl/weapons/r97/ptpov_r97.rmdl,0,0,0,0,0,0,18,111,0,0
mdl/weapons/r97/w_r97.rmdl,1058652,19446,26166,502620,10084,12281,16,13,4,16
mdl/weapons/r97/ptpov_r97_legendary_01.rmdl,0,0,0,0,0,0,18,110,0,0
mdl/weapons/r97/w_r97_legendary_01.rmdl,0,0,0,0,0,0,16,13,0,0
mdl/weapons/empty_handed/ptpov_mirage_holopilot.rmdl,90,1,3,90,1,3,1,88,1,1
mdl/weapons/empty_handed/w_empty_handed_mirage.rmdl,90,1,3,90,1,3,1,33,1,1
mdl/weapons/m1a1_hemlok/ptpov_hemlok.rmdl,0,0,0,0,0,0,16,107,0,0
mdl/weapons/m1a1_hemlok/w_hemlok.rmdl,980874,18147,24222,515394,10053,12641,15,12,4,16
mdl/weapons/m1a1_hemlok/ptpov_hemlok_legendary_01.rmdl,0,0,0,0,0,0,16,107,0,0
mdl/weapons/m1a1_hemlok/w_hemlok_legendary_01.rmdl,776258,18795,23696,411422,10573,12428,15,12,4,16
mdl/weapons/p2011_auto/ptpov_p2011_auto.rmdl,0,0,0,0,0,0,17,109,0,0
mdl/weapons/p2011_auto/w_p2011_auto.rmdl,753288,14722,18471,408852,8484,9943,16,13,4,16
mdl/weapons/grenades/w_thermite_grenade_projectile.rmdl,34964,1244,1375,18238,693,704,1,1,4,1
mdl/weapons/grenades/ptpov_thermite_grenade_held.rmdl,92240,3184,2612,92240,3184,2612,1,110,1,2
mdl/weapons/grenades/w_thermite_grenade.rmdl,45964,1244,1375,23870,693,704,1,4,4,1
mdl/props/lifeline_drone/lifeline_drone.rmdl,0,0,0,0,0,0,1,46,0,0
mdl/weapons/lifeline_drone/ptpov_lifeline_drone_held.rmdl,0,0,0,0,0,0,1,120,0,0
mdl/weapons/vinson/ptpov_vinson.rmdl,0,0,0,0,0,0,15,112,0,0
mdl/weapons/vinson/w_vinson.rmdl,876168,16956,21512,468612,9654,11408,14,14,4,14
mdl/weapons/prowler_smg/ptpov_prowler_smg.rmdl,0,0,0,0,0,0,17,110,0,0
mdl/weapons/prowler_smg/w_prowler_smg.rmdl,0,0,0,0,0,0,17,13,0,0
mdl/weapons/empty_handed/ptpov_wraith_phasewalk.rmdl,90,1,3,90,1,3,1,100,1,1
mdl/weapons/empty_handed/ptpov_wraith_phasetunnel.rmdl,90,1,3,90,1,3,1,100,1,1
mdl/Weapons/pathfinder_zipline/w_pathfinder_zipline.rmdl,55048,1512,1642,33420,964,987,1,4,4,1
mdl/props/pathfinder_zipline/pathfinder_zipline.rmdl,0,0,0,0,0,0,1,23,0,0
mdl/weapons/pathfinder_zipline/ptpov_pathfinder_zipline_held.rmdl,149656,4456,4390,149656,4456,4390,1,110,1,1
mdl/weapons/empty_handed/ptpov_bloodhound_huntmode.rmdl,90,1,3,90,1,3,1,107,1,1
mdl/weapons/shield_battery/ptpov_shield_battery_held.rmdl,0,0,0,0,0,0,1,109,0,0
mdl/Weapons/shield_battery/w_shield_battery.rmdl,111816,2814,2637,56532,1532,1315,1,5,4,2
mdl/weapons/health_injector/ptpov_health_injector.rmdl,0,0,0,0,0,0,3,111,0,0
mdl/Weapons/health_injector/w_health_injector.rmdl,0,0,0,0,0,0,1,4,0,0
mdl/weapons/shield_battery/ptpov_shield_battery_small_held.rmdl,0,0,0,0,0,0,1,109,0,0
mdl/Weapons/shield_battery/w_shield_battery_small.rmdl,0,0,0,0,0,0,1,5,0,0
mdl/Weapons/bomb/ptpov_bomb.rmdl,0,0,0,0,0,0,1,110,0,0
mdl/Weapons/bomb/w_bomb.rmdl,0,0,0,0,0,0,1,15,0,0
mdl/weapons/ultimate_accelerant/ptpov_ultimate_accelerant_held.rmdl,0,0,0,0,0,0,1,109,0,0
mdl/Weapons/ultimate_accelerant/w_ultimate_accelerant.rmdl,0,0,0,0,0,0,1,4,0,0
mdl/weapons/g2/ptpov_g2a4.rmdl,0,0,0,0,0,0,20,115,0,0
mdl/weapons/g2/w_g2a4.rmdl,1434714,28723,35066,692406,14589,16802,18,16,4,19
mdl/Weapons/grenades/w_bangalore_canister_gas_projectile.rmdl,0,0,0,0,0,0,1,4,0,0
mdl/Weapons/bangalore_rocketpod/ptpov_bangalore_rocketpod.rmdl,0,0,0,0,0,0,1,95,0,0
mdl/weapons/empty_handed/ptpov_downed_shield.rmdl,90,1,3,90,1,3,1,113,1,1
mdl/weapons/clacker_detonator/ptpov_proximity_detonator.rmdl,0,0,0,0,0,0,2,82,0,0
mdl/weapons/caustic_gas_tank/w_caustic_gas_tank.rmdl,0,0,0,0,0,0,1,8,0,0
mdl/weapons/caustic_gas_tank/ptpov_caustic_gas_tank_held.rmdl,0,0,0,0,0,0,1,93,0,0
mdl/weapons/beam_ar/ptpov_beam_ar.rmdl,0,0,0,0,0,0,16,109,0,0
mdl/weapons/beam_ar/w_beam_ar.rmdl,965304,17502,23897,547596,10362,13484,14,12,4,15
mdl/weapons/hemlock_br/ptpov_hemlock_br.rmdl,0,0,0,0,0,0,16,112,0,0
mdl/weapons/hemlock_br/w_hemlock_br.rmdl,0,0,0,0,0,0,14,13,0,0
mdl/weapons/p2011/ptpov_p2011.rmdl,0,0,0,0,0,0,18,109,0,0
mdl/weapons/p2011/w_p2011.rmdl,861516,16626,21160,436764,9080,10619,17,15,4,16
mdl/weapons/p2011/ptpov_p2011_legendary_01.rmdl,0,0,0,0,0,0,18,112,0,0
mdl/weapons/p2011/w_p2011_legendary_01.rmdl,0,0,0,0,0,0,17,16,0,0
mdl/weapons/p2011/ptpov_p2011_legendary_02.rmdl,0,0,0,0,0,0,18,112,0,0
mdl/weapons/p2011/w_p2011_legendary_02.rmdl,0,0,0,0,0,0,17,16,0,0
mdl/weapons/grenades/m20_f_grenade_projectile.rmdl,62142,2807,2265,34228,1478,1268,1,1,4,1
mdl/weapons/grenades/m20_f_grenade.rmdl,0,0,0,0,0,0,1,4,0,0
mdl/weapons/grenades/ptpov_frag_grenade.rmdl,0,0,0,0,0,0,1,79,0,0
mdl/weapons/grenades/ptpov_frag_grenade_held.rmdl,0,0,0,0,0,0,1,110,0,0
mdl/weapons/rspn101/ptpov_rspn101.rmdl,0,0,0,0,0,0,16,112,0,0
mdl/weapons/rspn101/w_rspn101.rmdl,888396,17326,21790,505824,10516,12298,14,18,4,14
mdl/weapons/defender/ptpov_defender.rmdl,0,0,0,0,0,0,21,135,0,0
mdl/weapons/defender/w_defender.rmdl,0,0,0,0,0,0,19,28,0,0
mdl/props/octane_jump_pad/octane_jump_pad.rmdl,251622,7791,7317,152776,4990,4387,1,17,4,1
mdl/weapons/octane_jump_pad/ptpov_octane_jump_pad_held.rmdl,0,0,0,0,0,0,1,113,0,0
mdl/Weapons/grenades/w_bangalore_canister_flare_projectile.rmdl,0,0,0,0,0,0,1,4,0,0
mdl/Weapons/grenades/ptpov_bangalore_canister_held.rmdl,0,0,0,0,0,0,1,109,0,0
mdl/Weapons/grenades/w_bangalore_canister.rmdl,0,0,0,0,0,0,1,4,0,0
mdl/weapons/grenades/w_gibraltar_beacon_projectile.rmdl,38460,1360,1515,23056,866,893,1,1,4,1
mdl/weapons/grenades/ptpov_gibraltar_beacon.rmdl,0,0,0,0,0,0,1,79,0,0
mdl/weapons/grenades/w_gibraltar_beacon.rmdl,0,0,0,0,0,0,1,4,0,0
mdl/weapons/shuriken/w_shuriken.rmdl,0,0,0,0,0,0,1,3,0,0
mdl/weapons/shuriken/ptpov_shuriken_held.rmdl,0,0,0,0,0,0,1,108,0,0
mdl/weapons/sentry_shield/sentry_shield_proj.rmdl,0,0,0,0,0,0,1,4,0,0
mdl/weapons/throwingknife/w_throwing_knife.rmdl,0,0,0,0,0,0,1,3,0,0
mdl/weapons/throwingknife/ptpov_throwing_knife.rmdl,0,0,0,0,0,0,1,108,0,0
mdl/weapons/combat_knife/w_combat_knife.rmdl,0,0,0,0,0,0,1,3,0,0
mdl/weapons/bolo_sword/ptpov_bolo_sword_ash.rmdl,0,0,0,0,0,0,1,76,0,0
mdl/weapons/bolo_sword/w_bolo_sword.rmdl,0,0,0,0,0,0,1,3,0,0
mdl/Weapons/empty_handed/ptpov_shadowhand.rmdl,0,0,0,0,0,0,1,99,0,0
mdl/weapons/hemlok_smg/ptpov_hemlok_smg.rmdl,0,0,0,0,0,0,17,112,0,0
mdl/weapons/hemlok_smg/w_hemlok_smg.rmdl,914712,17350,22517,496026,9915,12126,17,14,4,15
mdl/Weapons/holo_spray/w_holo_spray.rmdl,0,0,0,0,0,0,1,4,0,0
mdl/Weapons/holo_spray/ptpov_holo_spray.rmdl,0,0,0,0,0,0,1,101,0,0
mdl/weapons/3030repeater/ptpov_3030repeater.rmdl,0,0,0,0,0,0,19,95,0,0
mdl/weapons/3030repeater/w_3030repeater.rmdl,0,0,0,0,0,0,19,14,0,0
mdl/Weapons/vctblue/vctblue_ptpov.rmdl,0,0,0,0,0,0,1,78,0,0
mdl/Weapons/vctblue_w/vctblue_w.rmdl,0,0,0,0,0,0,1,3,0,0
mdl/Weapons/ptpov_repulsor_held/ptpov_repulsor_held.rmdl,0,0,0,0,0,0,1,83,0,0
mdl/weapons/empty_handed/ptpov_boxinghand.rmdl,0,0,0,0,0,0,1,99,0,0
mdl/Humans/pilots/w_blisk.rmdl,0,0,0,0,0,0,5,153,0,0
mdl/Humans/pilots/pov_blisk.rmdl,0,0,0,0,0,0,1,94,0,0
mdl/Humans/pilots/w_phantom.rmdl,0,0,0,0,0,0,1,92,0,0
mdl/Humans/pilots/ptpov_phantom.rmdl,0,0,0,0,0,0,1,94,0,0
mdl/Humans/pilots/w_amogino.rmdl,0,0,0,0,0,0,1,92,0,0
mdl/Humans/pilots/ptpov_amogino.rmdl,0,0,0,0,0,0,1,74,0,0
mdl/Humans/pilots/w_rhapsody.rmdl,0,0,0,0,0,0,1,92,0,0
mdl/Humans/pilots/ptpov_rhapsody.rmdl,0,0,0,0,0,0,1,94,0,0
mdl/Humans/pilots/w_ash_legacy.rmdl,0,0,0,0,0,0,3,150,0,0
mdl/Humans/pilots/pov_ash_legacy.rmdl,0,0,0,0,0,0,1,94,0,0
mdl/Humans/pilots/w_jackcooper.rmdl,0,0,0,0,0,0,2,153,0,0
mdl/Humans/pilots/ptpov_jackcooper.rmdl,0,0,0,0,0,0,1,96,0,0
mdl/Humans/pilots/pilot_medium_loba.rmdl,0,0,0,0,0,0,1,229,0,0
mdl/Humans/pilots/pov_pilot_medium_loba.rmdl,0,0,0,0,0,0,1,84,0,0
mdl/Weapons/lightsaber/w_lightsaber.rmdl,0,0,0,0,0,0,1,19,0,0
mdl/Weapons/lightsaber/ptpov_lightsaber.rmdl,0,0,0,0,0,0,1,118,0,0
mdl/Humans/pilots/ballistic_base_w.rmdl,0,0,0,0,0,0,1,228,0,0
mdl/Humans/pilots/ballistic_base_v.rmdl,0,0,0,0,0,0,1,76,0,0
mdl/flowstate_custom/w_marvin.rmdl,0,0,0,0,0,0,1,197,0,0
mdl/flowstate_custom/evac_tower_balloon.rmdl,0,0,0,0,0,0,1,3,0,0
mdl/flowstate_custom/evac_tower_weight.rmdl,0,0,0,0,0,0,1,3,0,0
mdl/flowstate_custom/w_pete_mri.rmdl,0,0,0,0,0,0,1,150,0,0
mdl/flowstate_custom/ptpov_pete_mri.rmdl,0,0,0,0,0,0,1,94,0,0
mdl/techart/mshop/characters/legends/catalyst/catalyst_base_w.rmdl,0,0,0,0,0,0,1,224,0,0
mdl/techart/mshop/characters/legends/catalyst/catalyst_base_v.rmdl,0,0,0,0,0,0,1,86,0,0
mdl/Humans/class/medium/pilot_medium_valkyrie.rmdl,0,0,0,0,0,0,3,206,0,0
mdl/Weapons/arms/pov_pilot_medium_valkyrie.rmdl,0,0,0,0,0,0,1,102,0,0
mdl/Humans/class/medium/pilot_medium_nova_01.rmdl,0,0,0,0,0,0,1,216,0,0
mdl/Weapons/arms/pov_pilot_medium_nova_base_01.rmdl,0,0,0,0,0,0,2,88,0,0
mdl/techart/mshop/characters/legends/ash/ash_base_v.rmdl,0,0,0,0,0,0,1,80,0,0
mdl/techart/mshop/characters/legends/ash/ash_base_w.rmdl,0,0,0,0,0,0,4,197,0,0
mdl/robots/spectre/imc_spectre.rmdl,0,0,0,0,0,0,8,75,0,0
mdl/robots/stalker/robot_stalker.rmdl,0,0,0,0,0,0,10,75,0,0
mdl/Humans/grunts/imc_grunt_lmg_corpse.rmdl,0,0,0,0,0,0,1,149,0,0
mdl/creatures/prowler/prowler_apex.rmdl,0,0,0,0,0,0,1,78,0,0
mdl/creatures/spider/spider.rmdl,0,0,0,0,0,0,1,60,0,0
mdl/fx/cloud_fill_01.rmdl,7748,260,221,7748,260,221,1,1,1,1
mdl/thunderdome/thunderdome_cage_frame_16x128_01.rmdl,3544,84,152,1704,44,72,1,1,3,2
mdl/thunderdome/thunderdome_cage_wall_256x352_01.rmdl,17936,376,784,10624,224,464,1,1,3,2
mdl/rocks/rock_white_chalk_modular_flat_02.rmdl,43716,1978,1327,22152,1060,658,1,1,5,1
mdl/thunderdome/thunderdome_cage_ceiling_256x128_05.rmdl,15922,337,695,8454,179,369,1,1,3,3
mdl/thunderdome/thunderdome_cage_ceiling_256x128_06.rmdl,4496,136,184,2952,92,120,1,1,2,2
mdl/thunderdome/thunderdome_cage_frame_128x32_01.rmdl,1864,44,80,1864,44,80,1,1,1,1
mdl/thunderdome/thunderdome_cage_frame_64x32_01.rmdl,1760,40,76,1760,40,76,1,1,1,1
mdl/canyonlands/fabric_canopy_02.rmdl,33342,1677,970,22200,1132,642,1,1,4,2
mdl/thunderdome/thunderdome_cage_ceiling_256x32_01.rmdl,840,20,36,840,20,36,1,1,1,2
mdl/flowstate_custom/ptpov_flowstate_sword.rmdl,0,0,0,0,0,0,1,118,0,0
mdl/flowstate_custom/w_flowstate_sword.rmdl,0,0,0,0,0,0,1,18,0,0
