Model,DataSize,Tris,Verts,DataSize (LOD0),Tris (LOD0),Verts (LOD0),Parts,Bones,LODs,Meshes
mdl/electricalboxes/meterbox.rmdl,7864,274,311,6104,224,238,1,1,3,1
mdl/IMC_base/ladder_modular_cap_IMC.rmdl,2768,108,106,2768,108,106,1,1,1,1
mdl/IMC_base/conduit_bracket_IMC_04.rmdl,1728,68,66,1728,68,66,1,1,1,1
mdl/IMC_base/conduit_bracket_IMC_02.rmdl,2488,108,92,2488,108,92,1,1,1,1
mdl/industrial/modular_railing_trim_a.rmdl,19800,840,738,9180,400,339,1,1,3,1
mdl/containers/can_blue_soda.rmdl,10744,354,431,4428,168,171,1,1,4,1
mdl/containers/can_blue_horizontal.rmdl,13908,418,570,5156,196,199,1,1,4,1
mdl/utilities/wires_hanging_64.rmdl,25224,1156,762,25224,1156,762,1,1,1,1
mdl/colony/farmland_crate_plastic_01_red.rmdl,27732,994,907,21948,846,703,1,1,2,1
mdl/rubble/concrete_piece_06_rebar.rmdl,95052,3382,3115,50076,1954,1598,1,1,3,2
mdl/beacon/generator_fan_house_cap_01.rmdl,31032,792,1095,19614,521,687,1,1,3,1
mdl/slum_city/slumcity_pipe_256_corrugated_metal_a.rmdl,29664,1004,1182,22064,764,874,1,1,2,1
mdl/slum_city/slumcity_pipe_128_corrugated_metal_a.rmdl,16760,520,682,12400,400,500,1,1,2,1
mdl/slum_city/slumcity_pipe_64_corrugated_metal_b.rmdl,62384,2994,2221,37792,1852,1334,1,1,3,1
mdl/slum_city/slumcity_pipe_64_corrugated_metal_a.rmdl,5080,180,200,3320,120,130,1,1,2,1
mdl/slum_city/slumcity_pipe_90junc_corrugated_metal_a.rmdl,15200,740,538,10420,520,365,1,1,2,1
mdl/slum_city/slumcity_pipe_32_corrugated_metal_b.rmdl,32508,1458,1188,21532,982,782,1,1,3,1
mdl/slum_city/slumcity_pipe_32_corrugated_metal_a.rmdl,48552,2352,1722,29960,1520,1042,1,1,3,1
mdl/slum_city/slumcity_pipe_32_corrugated_metal_c.rmdl,3360,120,132,2200,80,86,1,1,2,1
mdl/slum_city/slumcity_pipe_16_corrugated_metal_a.rmdl,28164,1374,996,18022,927,623,1,1,3,1
mdl/slum_city/slumcity_pipe_16_corrugated_metal_b.rmdl,7080,240,282,5960,200,238,1,1,2,1
mdl/domestic/papers_ground02.rmdl,2678,93,106,2678,93,106,1,1,1,1
mdl/domestic/papers_ground01.rmdl,2256,76,90,2256,76,90,1,1,1,1
mdl/domestic/magazine_pile_03.rmdl,5096,156,208,5096,156,208,1,1,1,1
mdl/domestic/magazine_pile_02.rmdl,3688,108,152,3688,108,152,1,1,1,1
mdl/domestic/magazine_pile_04.rmdl,3480,100,144,3480,100,144,1,1,1,1
mdl/domestic/magazine_pile_01.rmdl,4864,144,200,4864,144,200,1,1,1,1
mdl/domestic/magazine_single_03.rmdl,760,20,32,760,20,32,1,1,1,1
mdl/colony/farmland_domicile_hanging_net_01.rmdl,88260,3250,2865,58536,2316,1860,1,1,4,3
mdl/foliage/tree_green_forest_med_01.rmdl,134244,3590,4696,64248,1940,2192,1,1,4,2
mdl/foliage/bush_green_forest_01.rmdl,86646,2273,3042,59184,1528,2084,1,1,4,1
mdl/foliage/grass_desert_01.rmdl,4980,134,174,4980,134,174,1,1,1,1
mdl/foliage/cattail_group_02.rmdl,17996,706,688,12486,551,459,1,1,3,1
mdl/beacon/construction_scaff_128_64_128_02.rmdl,489288,15078,19941,261888,8218,10629,1,1,4,2
mdl/beacon/construction_plastic_mat_black_01.rmdl,27220,1360,953,16164,844,555,1,1,3,2
mdl/eden/eden_electrical_pole_01.rmdl,137476,5066,5354,80264,2934,3133,1,1,3,2
mdl/IMC_base/thumper_generator_set_b.rmdl,564230,18595,22633,279680,9660,11086,1,1,4,1
mdl/pipes/pipe_large_256_01_red.rmdl,17680,700,674,10620,440,399,1,1,3,1
mdl/vehicles_r5/land/msc_forklift_imc_v2/veh_land_msc_forklift_imc_v2_static.rmdl,539690,18585,21409,278484,10144,10881,1,1,5,1
mdl/pipes/pipe_large_128_01_red.rmdl,16680,640,642,9960,400,378,1,1,3,1
mdl/canyonlands/zone_14_pillar_a.rmdl,12744,300,456,12744,300,456,1,1,1,3
mdl/pipes/pipe_large_32_01.rmdl,39344,1464,1528,22496,856,868,1,1,3,2
mdl/beacon/construction_plastic_mat_white_01.rmdl,27756,1376,975,16164,844,555,1,1,4,2
mdl/imc_base/imc_portable_ext_wallrun_vent_128_01.rmdl,12496,276,542,8076,186,348,1,1,2,5
mdl/levels_terrain/mp_rr_canyonlands/rig_tracks_01.rmdl,6816,144,248,5784,124,210,1,1,2,6
mdl/levels_terrain/mp_rr_canyonlands/rig_tracks_02.rmdl,6816,144,248,5784,124,210,1,1,2,6
mdl/pipes/slum_pipe_large_blue_angle_01.rmdl,32532,1270,1038,21408,880,672,1,1,3,2
mdl/pipes/slum_pipe_large_blue_128_01.rmdl,21696,680,734,12480,400,420,1,1,3,2
mdl/pipes/pipe_large_256_01.rmdl,17680,700,674,10620,440,399,1,1,3,1
mdl/pipes/pipe_large_angle_01.rmdl,30380,1460,1081,17880,880,630,1,1,3,1
mdl/IMC_base/imc_fan_large_02.rmdl,3848,178,139,3848,178,139,1,1,1,1
mdl/pipes/pipe_large_128_01.rmdl,16680,640,642,9960,400,378,1,1,3,1
mdl/pipes/slum_pipe_large_bracket_01.rmdl,78616,2356,3224,49344,1544,2004,1,1,4,1
mdl/utilities/power_gen1.rmdl,298752,10952,11652,146864,5644,5650,1,1,5,1
mdl/pipes/slum_pipe_large_yellow_64_01.rmdl,43944,1584,1722,26576,976,1036,1,1,3,1
mdl/imc_base/imc_fan_large_case_01.rmdl,111786,5231,4020,65164,3304,2267,1,1,4,1
mdl/IMC_base/imc_fan_large_case_01_short.rmdl,93362,4377,3355,65164,3304,2267,1,1,4,1
mdl/pipes/slum_pipe_large_blue_32_01.rmdl,34444,1234,1352,21176,776,826,1,1,3,1
mdl/pipes/slum_pipe_large_yellow_32_01.rmdl,34444,1234,1352,21176,776,826,1,1,3,1
mdl/beacon/beacon_wire_ground_coils_04.rmdl,20636,1056,715,20636,1056,715,1,1,1,1
mdl/utilities/wire_ceiling_mounts_corner_l.rmdl,87008,3168,3400,50312,1872,1954,1,1,3,1
mdl/utilities/wire_ceiling_mounts_corner.rmdl,85988,3168,3349,50312,1872,1954,1,1,3,1
mdl/utilities/wires_ground_coils_01.rmdl,57152,2452,2122,33712,1572,1214,1,1,4,1
mdl/beacon/beacon_wires_ground_coils_01.rmdl,33712,1572,1214,33712,1572,1214,1,1,1,1
mdl/beacon/mendoko_wires_ground_coils_01.rmdl,33712,1572,1214,33712,1572,1214,1,1,1,1
mdl/industrial/landing_mat_metal_02_large.rmdl,370040,13680,14398,297724,10994,11588,1,1,3,1
mdl/industrial/landing_mat_metal_03_large.rmdl,370040,13680,14398,297724,10994,11588,1,1,3,1
mdl/utilities/wire_ceiling_mounts_straight.rmdl,70916,2196,2887,36656,1196,1474,1,1,3,1
mdl/floating_village/lagoon_window_metal_shutters_open_80x128.rmdl,72520,1720,3110,45168,1088,1932,1,1,3,1
mdl/ola/sewer_railing_01_corner_in.rmdl,148368,6108,5586,98076,4376,3591,1,1,3,1
mdl/ola/sewer_railing_01_corner_out.rmdl,148368,6108,5586,98076,4376,3591,1,1,3,1
mdl/IMC_base/imc_fan_large_01.rmdl,3848,178,139,3848,178,139,1,1,1,1
mdl/ola/sewer_railing_01_128.rmdl,99592,3912,3806,65152,2752,2432,1,1,3,1
mdl/ola/sewer_stair_railing_01.rmdl,73840,2940,2810,48152,2112,1774,1,1,3,1
mdl/ola/sewer_stair_railing_01_inv.rmdl,73840,2940,2810,48152,2112,1774,1,1,3,1
mdl/beacon/beacon_wire_ground_coils_02.rmdl,20212,1032,701,20212,1032,701,1,1,1,1
mdl/beacon/mendoko_wire_ground_coils_02.rmdl,20212,1032,701,20212,1032,701,1,1,1,1
mdl/IMC_base/imc_portable_int_wall_pipe_128_01.rmdl,43888,1588,1718,23008,848,896,1,1,3,1
mdl/homestead/homestead_floor_panel_01.rmdl,36144,1084,1482,29060,930,1174,1,1,2,1
mdl/industrial/landing_mat_metal_02.rmdl,66200,2280,2626,49796,1766,1960,1,1,3,1
mdl/industrial/landing_mat_metal_03.rmdl,65832,2272,2610,49796,1766,1960,1,1,3,1
mdl/mendoko/mendoko_desk_01.rmdl,20008,528,842,14066,381,589,1,1,2,2
mdl/ola/sewer_railing_01_stairend.rmdl,85872,3412,3270,57328,2448,2132,1,1,3,1
mdl/beacon/beacon_wire_cluster_07.rmdl,17100,960,567,17100,960,567,1,1,1,1
mdl/beacon/mendoko_wire_cluster_07.rmdl,17100,960,567,17100,960,567,1,1,1,1
mdl/beacon/beacon_wire_ground_coils_03.rmdl,20424,1044,708,20424,1044,708,1,1,1,1
mdl/beacon/mendoko_wire_ground_coils_03.rmdl,20424,1044,708,20424,1044,708,1,1,1,1
mdl/mendoko/mendoko_wire_ground_coils_03.rmdl,20424,1044,708,20424,1044,708,1,1,1,1
mdl/s2s/s2s_stair_railing_quad_01_inv.rmdl,33564,1174,1326,18548,688,721,1,1,3,1
mdl/s2s/s2s_stair_railing_quad_01.rmdl,33552,1172,1326,18568,688,722,1,1,3,1
mdl/ola/sewer_grate_01_16.rmdl,3824,104,160,3824,104,160,1,1,1,1
mdl/ola/sewer_railing_01_64.rmdl,79248,3168,3012,52320,2260,1938,1,1,3,1
mdl/industrial/tripod_cone_v1_high.rmdl,46476,1476,1881,21128,708,844,1,1,3,1
mdl/industrial/tripod_cone_v2_high_on.rmdl,46636,1476,1889,21128,708,844,1,1,3,1
mdl/beacon/modular_hose_yellow_128_bend_01.rmdl,11740,490,440,6460,280,239,1,1,3,1
mdl/industrial/tripod_cone_v1_high_on.rmdl,46476,1476,1881,21128,708,844,1,1,3,1
mdl/industrial/tool_chest_double.rmdl,58848,2108,2310,29904,1184,1140,1,1,3,1
mdl/containers/slumcity_oxygen_tank_blue.rmdl,78358,2713,3104,42208,1528,1652,1,1,3,1
mdl/containers/slumcity_oxygen_tank_red.rmdl,78358,2713,3104,42208,1528,1652,1,1,3,1
mdl/beacon/modular_hose_yellow_128_01.rmdl,17600,840,628,9740,480,343,1,1,3,1
mdl/imc_base/imc_portable_int_wall_pipe_64_01.rmdl,13488,488,528,8824,324,344,1,1,2,1
mdl/ola/sewer_stair_railingsmall_01.rmdl,47404,2014,1766,32172,1502,1158,1,1,3,1
mdl/ola/sewer_stair_railingsmall_01_inv.rmdl,47404,2014,1766,32172,1502,1158,1,1,3,1
mdl/beacon/modular_hose_yellow_128_02.rmdl,12920,560,478,7120,320,260,1,1,3,1
mdl/industrial/work_cart_plastic.rmdl,55332,2002,2166,30128,1208,1144,1,1,3,1
mdl/beacon/beacon_wire_cluster_03.rmdl,13236,736,441,13236,736,441,1,1,1,1
mdl/beacon/mendoko_wire_cluster_03.rmdl,13236,736,441,13236,736,441,1,1,1,1
mdl/imc_base/imc_portable_int_wall_pipe_corner_01.rmdl,13244,544,499,13244,544,499,1,1,1,1
mdl/beacon/construction_scaff_post_128_01.rmdl,24340,600,1037,24340,600,1037,1,1,1,1
mdl/imc_base/imc_portable_int_wall_pipe_32_valve_01.rmdl,70536,2526,2769,32292,1182,1260,1,1,3,1
mdl/mendoko/mendoko_monitor_03.rmdl,11488,328,476,11488,328,476,1,1,1,1
mdl/mendoko/mendoko_monitor_04.rmdl,40072,1272,1622,25432,832,1022,1,1,3,1
mdl/imc_base/imc_portable_int_wall_pipe_tjunction_01.rmdl,13992,512,546,13992,512,546,1,1,1,1
mdl/ola/sewer_railing_01_32.rmdl,62656,2576,2360,41856,1876,1530,1,1,3,1
mdl/pipes/pipe_modular_painted_red_02_64.rmdl,14952,532,588,7472,272,292,1,1,4,1
mdl/imc_base/imc_portable_int_wall_pipe_32_01.rmdl,34800,1240,1368,19440,720,756,1,1,3,1
mdl/beacon/beacon_wire_cluster_02.rmdl,23448,1328,774,23448,1328,774,1,1,1,1
mdl/beacon/mendoko_wire_cluster_02.rmdl,23448,1328,774,23448,1328,774,1,1,1,1
mdl/beacon/beacon_wire_cluster_01.rmdl,16548,928,549,16548,928,549,1,1,1,1
mdl/beacon/beacon_wire_cluster_04.rmdl,16272,912,540,16272,912,540,1,1,1,1
mdl/beacon/mendoko_wire_cluster_01.rmdl,16548,928,549,16548,928,549,1,1,1,1
mdl/beacon/mendoko_wire_cluster_04.rmdl,16272,912,540,16272,912,540,1,1,1,1
mdl/industrial/fan_mounted.rmdl,61340,2130,2428,30508,1128,1187,1,1,3,1
mdl/lamps/halogen_light_ceiling_off.rmdl,19528,648,782,9048,348,348,1,1,3,1
mdl/beacon/modular_hose_yellow_64_01.rmdl,5840,140,250,3160,80,134,1,1,3,1
mdl/ola/sewer_railing_01_16.rmdl,38680,1720,1418,27280,1320,968,1,1,3,1
mdl/slum_city/slumcity_pipe_bracket_corrugated_metal_a.rmdl,49344,1544,2004,49344,1544,2004,1,1,1,1
mdl/imc_base/imc_portable_int_wall_pipe_16_01.rmdl,26080,920,1028,16992,632,660,1,1,3,1
mdl/pipes/pipe_modular_painted_red_02_corner.rmdl,40940,1780,1513,22960,1040,836,1,1,4,1
mdl/imc_base/imc_portable_int_wall_pipe_8_01.rmdl,7848,288,306,7848,288,306,1,1,1,1
mdl/IMC_base/conduit_str_64_IMC_01.rmdl,5008,168,200,2656,96,104,1,1,3,1
mdl/beacon/modular_hose_yellow_32_01.rmdl,5840,140,250,3160,80,134,1,1,3,1
mdl/signs/signage_plates_metal/sign_plate_c.rmdl,640,20,26,424,14,17,1,1,2,1
mdl/door/canyonlands_door_single_02_hinges.rmdl,14800,440,608,9040,280,368,1,1,3,1
mdl/beacon/mendoko_wire_cluster_08.rmdl,24084,1154,858,24084,1154,858,1,1,1,1
mdl/beacon/mendoko_wire_cluster_08_l.rmdl,24064,1154,857,24064,1154,857,1,1,1,1
mdl/IMC_base/conduit_str_64_IMC_02.rmdl,2272,72,92,1328,48,52,1,1,3,1
mdl/IMC_base/conduit_str_32_IMC_01.rmdl,11568,528,420,7504,384,260,1,1,3,1
mdl/beacon/modular_hose_yellow_corner_01.rmdl,13720,610,503,8440,400,302,1,1,3,1
mdl/pipes/pipe_modular_painted_red_02_8.rmdl,20080,740,782,10800,400,420,1,1,4,1
mdl/beacon/beacon_wire_cluster_06.rmdl,24064,1154,857,24064,1154,857,1,1,1,1
mdl/furniture/office_desk_accessories_papers.rmdl,328,8,14,328,8,14,1,1,1,1
mdl/lamps/industrial_wall_light.rmdl,4588,138,188,3564,114,144,1,1,2,1
mdl/IMC_base/conduit_bend_16_IMC_01.rmdl,25482,1357,867,15584,864,520,1,1,3,1
mdl/IMC_base/conduit_str_16_IMC_01.rmdl,21168,1008,756,14608,768,500,1,1,3,1
mdl/beacon/mendoko_wire_cluster_05.rmdl,16248,848,558,16248,848,558,1,1,1,1
mdl/IMC_base/conduit_str_16_IMC_02.rmdl,8008,408,278,7304,384,250,1,1,2,1
mdl/props/caustic_mug/caustic_mug.rmdl,8748,408,315,8748,408,315,1,1,1,1
mdl/IMC_base/conduit_bend_16_IMC_02.rmdl,6984,384,234,6984,384,234,1,1,1,1
mdl/IMC_base/conduit_start_IMC_01.rmdl,3104,144,112,3104,144,112,1,1,1,1
mdl/ola/sewer_grate_01.rmdl,33824,984,1396,17064,544,690,1,1,4,2
mdl/lamps/light_parking_post.rmdl,135112,3862,5597,77612,2372,3169,1,1,4,1
mdl/containers/barrel.rmdl,142476,4686,5718,62952,2172,2496,1,1,4,1
mdl/lamps/security_light_01_on.rmdl,69100,2470,2714,36296,1406,1393,1,1,3,1
mdl/colony/farmland_crate_md_80x64x72_02.rmdl,19988,918,724,13472,682,469,1,1,3,1
mdl/colony/farmland_crate_md_80x64x72_03.rmdl,29488,1348,1070,17496,916,600,1,1,4,1
mdl/firstgen/firstgen_barrel_01.rmdl,56484,2564,2055,33588,1578,1206,1,1,4,1
mdl/levels_terrain/mp_rr_canyonlands/canyonlands_mall_roof_dome_01.rmdl,58056,1926,2325,36592,1242,1457,1,1,3,5
mdl/IMC_base/control_desk_IMC_01.rmdl,12836,306,550,12836,306,550,1,1,1,1
mdl/industrial/security_fence_post.rmdl,12768,418,513,12768,418,513,1,1,1,1
mdl/IMC_base/monitor_command_imc_01.rmdl,19496,476,832,19496,476,832,1,1,1,1
mdl/lamps/halogen_light_ceiling_blueish.rmdl,19528,648,782,9048,348,348,1,1,3,1
mdl/lamps/halogen_light_ceiling.rmdl,19528,648,782,9048,348,348,1,1,3,1
mdl/mendoko/mendoko_research_microscope.rmdl,80120,2620,3220,42608,1528,1672,1,1,3,1
mdl/harmony_mines/halogen_light_ceiling_64.rmdl,3528,128,138,3528,128,138,1,1,1,1
mdl/lamps/industrial_wall_light_02_on.rmdl,4588,138,188,3564,114,144,1,1,2,1
mdl/lamps/industrial_wall_light_on_blue.rmdl,4588,138,188,3564,114,144,1,1,2,1
mdl/lamps/industrial_wall_light_on.rmdl,4588,138,188,3564,114,144,1,1,2,1
mdl/lamps/warning_light_ON_red.rmdl,14196,486,564,14196,486,564,1,1,1,1
mdl/lamps/warning_light_ON_red_small.rmdl,14196,486,564,14196,486,564,1,1,1,1
mdl/lamps/light_florescenet_modern.rmdl,38592,1082,1605,18060,570,732,1,1,3,1
mdl/pipes/pipe_large_64_01.rmdl,47464,1764,1844,27896,1056,1078,1,1,3,2
mdl/IMC_base/imc_tech_tallpanel_48_02.rmdl,4664,124,196,3652,102,152,1,1,2,1
mdl/barriers/concrete/concrete_barrier_01.rmdl,32992,792,1412,18676,446,800,1,1,4,1
mdl/IMC_base/imc_tech_panel_64_01.rmdl,20200,490,863,10688,268,454,1,1,5,1
mdl/foliage/tree_green_forest_01.rmdl,396612,12510,13398,271572,8434,9207,1,1,4,2
mdl/rubble/concrete_piece_03_rebar.rmdl,76872,2836,2494,40080,1576,1276,1,1,3,2
mdl/canyonlands/concrete_broken_chunk_01.rmdl,67020,1286,2471,39360,740,1455,1,1,3,2
mdl/levels_terrain/mp_rr_canyonlands/canyonland_pipe_ring.rmdl,9420,242,332,6120,156,216,1,1,2,3
mdl/canyonlands/concrete_broken_chunk_02.rmdl,8652,142,325,5988,98,225,1,1,2,2
mdl/colony/solar_panel_angled_01.rmdl,69184,1694,2951,45784,1154,1943,1,1,3,1
mdl/colony/colony_wall_run_plate.rmdl,123550,2945,5294,71958,1713,3084,1,1,4,1
mdl/colony/antenna_01_colony_arm.rmdl,168134,4919,6931,105692,3302,4294,1,1,4,1
mdl/IMC_base/imc_antenna_02.rmdl,11240,330,463,11240,330,463,1,1,1,1
mdl/colony/antenna_01_colony_pole.rmdl,20782,727,821,8510,315,331,1,1,3,1
mdl/signs/street_sign_arrow.rmdl,1128,28,48,1128,28,48,1,1,1,1
mdl/signs/street_sign_rail_distance_02.rmdl,552,12,24,552,12,24,1,1,1,1
mdl/signs/runoff_signs/pump_distance_sign.rmdl,848,28,34,848,28,34,1,1,1,1
mdl/ola/sewer_staircase_96_quad.rmdl,11728,248,512,11728,248,512,1,1,1,2
mdl/containers/container_medium_tanks_blue.rmdl,152082,5617,5919,83340,3270,3186,1,1,4,1
mdl/rocks/rockcluster_light_01.rmdl,64900,3260,2267,37508,1988,1279,1,1,3,1
mdl/barriers/concrete/concrete_barrier_fence_128.rmdl,127530,2855,4600,101658,2279,3666,1,1,3,4
