Model,DataSize,Tris,Verts,DataSize (LOD0),Tris (LOD0),Verts (LOD0),Parts,Bones,LODs,Meshes
mdl/olympus/docks_fueltower_scaff_01.rmdl,39276,782,1441,32016,644,1173,1,1,2,1
mdl/black_water_canal/fuel_tower_scaff_01.rmdl,79992,1576,2939,41328,848,1510,1,1,3,1
mdl/olympus/olympus_docks_cargoframe_beam_256_01.rmdl,3588,86,128,3588,86,128,1,1,1,1
mdl/olympus/olympus_docks_cargoframe_divider_01.rmdl,6432,184,222,6432,184,222,1,1,1,1
mdl/olympus/portal_bracket_small_02.rmdl,1632,32,60,1632,32,60,1,1,1,1
mdl/pipes/pipe_modular_painted_grey_256.rmdl,21312,704,712,12168,420,402,1,1,3,1
mdl/pipes/pipe_modular_painted_yellow_256.rmdl,25296,824,848,12168,420,402,1,1,4,1
mdl/olympus/olympus_farm_pipe_90_01.rmdl,11040,448,348,9216,384,288,1,1,2,1
mdl/olympus/olympus_farm_pipe_90_02.rmdl,11040,448,348,9216,384,288,1,1,2,1
mdl/pipes/pipe_modular_painted_grey_128.rmdl,36528,1128,1240,24096,768,812,1,1,3,1
mdl/pipes/pipe_modular_painted_red_128.rmdl,36528,1128,1240,24096,768,812,1,1,3,1
mdl/pipes/pipe_modular_painted_yellow_128.rmdl,36528,1128,1240,24096,768,812,1,1,3,1
mdl/olympus/olympus_farm_pipe_connector_01.rmdl,11088,344,376,8952,284,302,1,1,2,1
mdl/industrial/zipline_arm.rmdl,156444,4278,5449,80028,2306,2758,1,1,4,1
mdl/pipes/pipe_modular_painted_grey_64.rmdl,14712,452,500,8640,272,292,1,1,3,1
mdl/pipes/pipe_modular_painted_red_64.rmdl,17304,532,588,8640,272,292,1,1,4,1
mdl/pipes/pipe_modular_painted_yellow_64.rmdl,17304,532,588,8640,272,292,1,1,4,1
mdl/pipes/pipe_modular_painted_grey_32_valve.rmdl,93324,2878,3169,48840,1556,1646,1,1,4,1
mdl/pipes/pipe_modular_painted_red_32_valve.rmdl,93324,2878,3169,48840,1556,1646,1,1,4,1
mdl/pipes/pipe_modular_painted_yellow_32_valve.rmdl,93324,2878,3169,48840,1556,1646,1,1,4,1
mdl/pipes/pipe_modular_painted_grey_32_tjunk.rmdl,104112,3324,3507,52140,1702,1747,1,1,4,1
mdl/pipes/pipe_modular_painted_yellow_32_tjunk.rmdl,104112,3324,3507,52140,1702,1747,1,1,4,1
mdl/pipes/pipe_modular_painted_grey_corner.rmdl,39816,1560,1269,26304,1040,836,1,1,3,1
mdl/pipes/pipe_modular_painted_red_corner.rmdl,45528,1780,1452,26304,1040,836,1,1,4,1
mdl/pipes/pipe_modular_painted_yellow_corner.rmdl,45528,1780,1452,26304,1040,836,1,1,4,1
mdl/pipes/pipe_modular_painted_grey_32_03.rmdl,47364,1510,1596,22464,720,756,1,1,3,1
mdl/pipes/pipe_modular_painted_white_32_03.rmdl,56436,1790,1904,22464,720,756,1,1,4,1
mdl/pipes/pipe_modular_painted_grey_32.rmdl,33624,1060,1136,22464,720,756,1,1,3,1
mdl/pipes/pipe_modular_painted_grey_32_02.rmdl,43068,1370,1452,22464,720,756,1,1,3,1
mdl/pipes/pipe_modular_painted_grey_32_04.rmdl,19056,600,644,12480,400,420,1,1,3,1
mdl/pipes/pipe_modular_painted_yellow_32_02.rmdl,29676,930,1004,17472,560,588,1,1,3,1
mdl/pipes/pipe_modular_painted_yellow_32_03.rmdl,56436,1790,1904,22464,720,756,1,1,4,1
mdl/pipes/pipe_modular_painted_yellow_32.rmdl,37512,1180,1268,22464,720,756,1,1,4,1
mdl/pipes/pipe_modular_painted_yellow_32_04.rmdl,22944,720,776,12480,400,420,1,1,4,1
mdl/pipes/pipe_modular_painted_grey_16.rmdl,34104,1084,1150,19632,632,660,1,1,3,1
mdl/pipes/pipe_modular_painted_yellow_16.rmdl,39168,1232,1324,19632,632,660,1,1,4,1
mdl/pipes/pipe_modular_painted_yellow_8.rmdl,23208,740,782,12480,400,420,1,1,4,1
mdl/pipes/pipe_modular_painted_grey_8.rmdl,22440,716,756,12480,400,420,1,1,3,1
mdl/pipes/pipe_modular_painted_red_8.rmdl,23208,740,782,12480,400,420,1,1,4,1
mdl/pipes/pipe_modular_painted_white_8.rmdl,23208,740,782,12480,400,420,1,1,4,1
mdl/levels_terrain/sp_cloud_city/underbelly_counter_weight_bottom_cheap.rmdl,33948,894,1191,33948,894,1191,1,1,1,3
mdl/rocks/olympus_sculpture_01.rmdl,9612,222,345,7056,188,247,1,1,2,1
mdl/test/rude_test/olympus_sculpture_test_01.rmdl,9612,222,345,7056,188,247,1,1,2,1
mdl/olympus/olympus_polyrock_02.rmdl,6012,122,220,4656,104,168,1,1,2,1
mdl/rocks/olympus_polyrock_04.rmdl,15432,324,562,11376,272,406,1,1,2,1
mdl/olympus/olympus_polyrock_01.rmdl,10476,178,392,8496,152,316,1,1,2,1
mdl/rocks/olympus_polyrock_03.rmdl,14016,288,512,9960,236,356,1,1,2,1
mdl/olympus/bp_bench_concrete_01.rmdl,7584,240,256,4752,152,160,1,1,2,1
mdl/city_modern/citymodern_interior_planter_01b.rmdl,6144,144,220,4824,116,172,1,1,2,2
mdl/city_modern/citymodern_light_off_01.rmdl,4530,127,157,3402,99,117,1,1,3,1
mdl/levels_terrain/mp_rr_olympus/mtn_olympus_pipe_connector_large_01.rmdl,22008,780,722,22008,780,722,1,1,1,1
mdl/industrial/underbelly_cage_framework_512_128_a.rmdl,6048,112,224,6048,112,224,1,1,1,1
mdl/industrial/underbelly_block_framework_512_256_a.rmdl,3240,60,120,3240,60,120,1,1,1,2
mdl/industrial/underbelly_ceiling_panels_256x512_01.rmdl,3120,80,110,3120,80,110,1,1,1,2
mdl/industrial/underbelly_large_framework_1k_512_a.rmdl,4368,120,152,4368,120,152,1,1,1,1
mdl/industrial/underbelly_large_framework_1k_512_b.rmdl,5004,114,180,5004,114,180,1,1,1,1
mdl/industrial/underbelly_large_beam_support_angled_a.rmdl,5544,116,202,5544,116,202,1,1,1,1
mdl/industrial/underbelly_large_framework_512_512_a.rmdl,4368,120,152,4368,120,152,1,1,1,1
mdl/industrial/underbelly_large_framework_256_512_b.rmdl,4920,132,172,4920,132,172,1,1,1,1
mdl/industrial/underbelly_large_framework_256_512_a.rmdl,4368,120,152,4368,120,152,1,1,1,1
mdl/olympus/olympus_docks_frame_256x128_02.rmdl,28848,684,1031,18072,460,638,1,1,2,1
mdl/olympus/olympus_docks_edge_barrier_256x24_open_01.rmdl,24768,672,864,20472,580,708,1,1,2,1
mdl/olympus/olympus_docks_edge_barrier_256x90_01.rmdl,60816,1616,2130,36144,1024,1250,1,1,3,1
mdl/olympus/olympus_docks_edge_barrier_256_open_01.rmdl,65856,1784,2298,41472,1176,1434,1,1,3,1
mdl/olympus/olympus_docks_edge_barrier_256x40_01.rmdl,67248,1808,2350,40656,1152,1406,1,1,3,1
mdl/industrial/underbelly_scaffold_support_160_angle_a.rmdl,15792,312,580,15792,312,580,1,1,1,1
mdl/olympus/olympus_docks_edge_barrier_128x90_01.rmdl,33792,880,1188,19872,552,690,1,1,3,1
mdl/olympus/olympus_docks_edge_barrier_128x40_01.rmdl,36024,948,1264,21384,596,742,1,1,3,1
mdl/olympus/olympus_docks_edge_barrier_128_open_01.rmdl,35208,956,1228,21576,612,746,1,1,3,1
mdl/industrial/underbelly_scaffold_support_160_a.rmdl,8304,168,304,8304,168,304,1,1,1,1
mdl/industrial/underbelly_scaffold_support_128_a.rmdl,8304,168,304,8304,168,304,1,1,1,1
mdl/olympus/olympus_docks_edge_barrier_64x90_01.rmdl,33792,880,1188,19872,552,690,1,1,3,1
mdl/olympus/olympus_docks_edge_barrier_64_open_01.rmdl,35208,956,1228,21576,612,746,1,1,3,1
mdl/olympus/olympus_docks_edge_barrier_64x40_01.rmdl,36024,948,1264,21384,596,742,1,1,3,1
mdl/industrial/underbelly_scaffold_32x256_a.rmdl,24624,488,904,16848,344,616,1,1,3,1
mdl/industrial/underbelly_scaffold_support_64_a.rmdl,6576,136,240,6576,136,240,1,1,1,1
mdl/industrial/underbelly_scaffold_32x128_a.rmdl,16908,346,618,11724,250,426,1,1,3,1
mdl/olympus/olympus_docks_edge_barrier_end_01.rmdl,30648,828,1070,19896,564,688,1,1,3,1
mdl/industrial/underbelly_support_beam_bracket_corner_01.rmdl,6576,136,240,3864,84,140,1,1,3,1
mdl/industrial/underbelly_scaffold_32x64_a.rmdl,23952,568,856,13296,328,472,1,1,4,1
mdl/industrial/underbelly_scaffold_endcap_a.rmdl,4944,120,176,2952,76,104,1,1,3,1
mdl/industrial/underbelly_scaffold_32x32_a.rmdl,13464,292,488,9072,200,328,1,1,3,1
mdl/industrial/underbelly_scaffold_bracket_32x16_double_45_a.rmdl,13680,264,504,6768,136,248,1,1,4,1
mdl/industrial/underbelly_scaffold_bracket_32x16_tjunc_a.rmdl,14352,280,528,6768,136,248,1,1,4,1
mdl/olympus/olympus_docks_frame_xlarge_01.rmdl,44682,1055,1598,31620,786,1121,1,1,2,2
mdl/IMC_base/imc_portable_ext_double_door_frame_red_01.rmdl,5536,176,224,5536,176,224,1,1,1,1
mdl/IMC_base/imc_portable_ext_single_door_frame_red_01.rmdl,5536,176,224,5536,176,224,1,1,1,1
mdl/foliage/cherry_blossom.rmdl,23850,955,906,23850,955,906,1,1,1,2
mdl/utilities/wire_hanging_cluster_01.rmdl,24412,1072,899,24412,1072,899,1,1,1,2
mdl/colony/colony_wall_run_plate_yell.rmdl,123550,2945,5294,71958,1713,3084,1,1,4,1
mdl/colony/posted_papers_03.rmdl,228,8,9,228,8,9,1,1,1,1
mdl/utilities/wire_hanging_cluster_03.rmdl,12560,560,460,12560,560,460,1,1,1,2
mdl/utilities/wire_hanging_cluster_05_straight.rmdl,15796,686,584,15796,686,584,1,1,1,2
mdl/levels_terrain/mp_rr_canyonlands/military_bridge_cable_stopper_01.rmdl,10976,356,442,5856,216,228,1,1,4,2
mdl/levels_terrain/mp_rr_olympus/olympus_terrain_zone_12_city_rui_03.rmdl,158,3,7,158,3,7,1,1,1,1
mdl/olympus/olympus_highrise_ext_bldg_column_03.rmdl,9628,358,374,7016,276,268,1,1,2,1
mdl/levels_terrain/sp_cloud_city/underbelly_counter_weight_wires_04.rmdl,15264,384,648,12912,312,552,1,1,2,1
mdl/olympus/bp_statue_metal_01.rmdl,96526,3751,3701,57324,2424,2139,1,1,3,1
mdl/olympus/oly_destruction_04.rmdl,39676,1086,1658,23196,626,972,1,1,3,1
mdl/levels_terrain/sp_cloud_city/underbelly_counter_weight_top.rmdl,10908,308,453,10908,308,453,1,1,1,1
mdl/olympus/olympus_util_shell_clamp.rmdl,213828,6378,8778,132364,4214,5354,1,1,3,1
mdl/olympus/olympus_highrise_ext_bldg_column_02.rmdl,2036,86,76,2036,86,76,1,1,1,1
mdl/thunderdome/survival_modular_flexscreens_04.rmdl,216,4,8,216,4,8,1,1,1,1
mdl/levels_terrain/mp_rr_olympus/olympus_mountain_metal_bar_02.rmdl,840,20,36,840,20,36,1,1,1,1
mdl/olympus/oly_destruction_03.rmdl,86688,2408,3612,56764,1584,2363,1,1,3,1
mdl/olympus/bridge_underbelly_frame.rmdl,42184,1264,1730,32200,1000,1310,1,1,2,1
mdl/city_modern/citymodern_sign_c.rmdl,48630,1755,1905,14480,520,568,1,1,4,1
mdl/desertlands/industrial_metal_frame_256x144_02.rmdl,65528,1668,2776,36288,968,1524,1,1,3,2
mdl/desertlands/industrial_metal_frame_256x144_01.rmdl,39284,994,1666,21124,554,890,1,1,3,2
mdl/levels_terrain/mp_rr_olympus/olympus_mountain_metal_bar_03.rmdl,2208,48,96,2208,48,96,1,1,1,1
mdl/desertlands/industrial_metal_base_support_01.rmdl,2354,49,103,1380,30,60,1,1,2,1
mdl/desertlands/industrial_metal_base_support_02.rmdl,2354,49,103,1380,30,60,1,1,2,1
mdl/olympus/olympus_pipe_cluster_256.rmdl,35344,1284,1382,35344,1284,1382,1,1,1,1
mdl/desertlands/industrial_door_frame_160x128_01.rmdl,37384,914,1595,20380,520,863,1,1,4,1
mdl/olympus/modern_door_frame_160x128_01.rmdl,33144,844,1404,17184,464,720,1,1,4,1
mdl/desertlands/construction_bldg_wood_board_01.rmdl,552,12,24,552,12,24,1,1,1,1
mdl/floating_village/awning_cloth_02_red.rmdl,3632,152,136,3632,152,136,1,1,1,1
mdl/desertlands/industrial_metal_arm_support_02.rmdl,28680,820,1188,14424,444,588,1,1,3,1
mdl/desertlands/desertlands_cafeteria_table_01.rmdl,44704,1514,1781,26784,944,1056,1,1,3,1
mdl/fixtures/fan_ceiling01_large.rmdl,3780,150,144,3780,150,144,1,1,1,1
mdl/desertlands/industrial_window_frame_128x80x16.rmdl,38876,866,1684,20448,468,882,1,1,4,1
mdl/desertlands/industrial_door_frame_128x128_02.rmdl,36528,888,1560,19680,500,834,1,1,4,1
mdl/levels_terrain/mp_rr_olympus/mtn_olympus_bridge_01_vent_grate.rmdl,24968,628,1060,17632,472,740,1,1,2,1
mdl/desertlands/industrial_window_frame_128x80x16_int.rmdl,11220,250,486,4360,100,188,1,1,4,1
mdl/olympus/olympus_highrise_support_01.rmdl,6688,208,272,5572,182,224,1,1,2,2
mdl/utilities/power_cell_64.rmdl,547988,17238,22228,283556,9746,11254,1,1,4,1
mdl/firstgen/firstgen_pipe_256_goldfoil_01.rmdl,3168,108,126,1744,64,68,1,1,3,1
mdl/desertlands/industrial_metal_arm_support_01.rmdl,2954,69,127,2072,52,88,1,1,2,1
mdl/furniture/patio_furniture_lounger.rmdl,64092,1842,2652,29188,888,1193,1,1,3,1
mdl/IMC_base/bldg_wall_support_IMC_01_half.rmdl,13858,563,524,13858,563,524,1,1,1,1
mdl/imc_base/chair_IMC_01.rmdl,58694,2129,2296,58694,2129,2296,1,1,1,1
mdl/city_modern/citymodern_sign_a.rmdl,16396,526,662,8020,270,320,1,1,4,1
mdl/IMC_base/imc_tech_panelsquare_48_05.rmdl,1704,44,72,1704,44,72,1,1,1,1
mdl/containers/pelican_case_large.rmdl,151616,4916,6106,67298,2233,2695,1,1,5,1
mdl/containers/pelican_case_large_drabgreen.rmdl,151616,4916,6106,67298,2233,2695,1,1,5,1
mdl/olympus/olympus_highrise_bird_01.rmdl,2144,44,94,1696,36,74,1,1,2,1
mdl/relic/relic_yellow_wire_128_02.rmdl,4320,240,144,4320,240,144,1,1,1,1
mdl/desertlands/industrial_support_beam_16x144_vertical_corner.rmdl,20744,464,898,9736,216,422,1,1,5,1
mdl/firstgen/firstgen_pipe_128_goldfoil_01.rmdl,3168,108,126,1744,64,68,1,1,3,1
mdl/industrial/metal_floor_panels_frame.rmdl,2304,64,96,2304,64,96,1,1,1,1
mdl/IMC_base/imc_tech_smallfan_32_06.rmdl,34264,1164,1364,15668,538,622,1,1,5,1
mdl/IMC_base/chair_IMC_02.rmdl,51224,1474,2119,29992,892,1232,1,1,2,1
mdl/desertlands/desertlands_lobby_mailbox_03.rmdl,8156,256,331,6740,220,271,1,1,2,1
mdl/colony/box_cardboard_flat_01.rmdl,3184,84,134,2632,72,110,1,1,2,1
mdl/pipes/pipe_small_metal_cluster_01.rmdl,32676,1196,1275,22044,804,861,1,1,2,3
mdl/industrial/metal_floor_panel_vent.rmdl,1656,36,72,1656,36,72,1,1,1,1
mdl/desertlands/desertlands_lobby_couch_03.rmdl,35442,1367,1362,19714,829,737,1,1,4,2
mdl/desertlands/industrial_support_beam_16x144_vertical.rmdl,13480,320,578,6040,140,260,1,1,5,1
mdl/rubble/rebar_cluster_02.rmdl,8848,408,320,8848,408,320,1,1,1,1
mdl/angel_city/manhole_cover_03.rmdl,2064,104,72,1380,70,48,1,1,2,1
mdl/angel_city/box_small_01.rmdl,3436,136,131,2780,120,103,1,1,2,1
mdl/IMC_base/imc_vent_tall_128.rmdl,888,28,36,888,28,36,1,1,1,1
mdl/olympus/olympus_highrise_stripe_01.rmdl,1104,24,48,1104,24,48,1,1,1,1
mdl/olympus/olympus_furniture_patio_chair_01.rmdl,13524,524,519,8708,368,325,1,1,2,2
mdl/desertlands/railing_metal_dirty_64_panel_01.rmdl,33744,1124,1350,24808,848,986,1,1,3,1
mdl/rubble/rebar_cluster_01.rmdl,8848,408,320,8848,408,320,1,1,1,1
mdl/imc_interior/imc_int_trashbin_01.rmdl,36902,1497,1396,29500,1240,1103,1,1,3,1
mdl/firstgen/firstgen_pipe_64_goldfoil_01.rmdl,3168,108,126,1744,64,68,1,1,3,1
mdl/desertlands/industrial_support_beam_16x64_vertical_corner.rmdl,7400,160,322,3456,76,150,1,1,4,1
mdl/containers/box_med_cardboard_02.rmdl,4096,96,176,2440,60,104,1,1,3,1
mdl/desertlands/industrial_support_beam_8x144_filler.rmdl,552,12,24,552,12,24,1,1,1,1
mdl/relic/relic_yellow_wire_128_01.rmdl,2940,160,99,2940,160,99,1,1,1,1
mdl/IMC_base/ladder_modular_64_IMC.rmdl,29464,1264,1094,29464,1264,1094,1,1,1,1
mdl/firstgen/firstgen_pipe_curve_goldfoil_01.rmdl,14000,660,502,8808,448,306,1,1,3,1
mdl/utilities/power_cell_64_single_01.rmdl,32150,1115,1273,19620,750,756,1,1,4,1
mdl/signs/corporate_elevator_directory.rmdl,900,30,36,900,30,36,1,1,1,1
mdl/domestic/floor_mat_black_01.rmdl,828,18,36,828,18,36,1,1,1,1
mdl/desertlands/desertlands_lobby_couch_04.rmdl,24208,878,947,14104,554,539,1,1,3,2
mdl/containers/box_med_cardboard_01.rmdl,1648,48,68,1096,36,44,1,1,2,1
mdl/garbage/garbage_bag_plastic_a.rmdl,7900,310,302,4856,196,184,1,1,2,1
mdl/desertlands/industrial_support_beam_16x64_vertical.rmdl,2944,64,128,1472,32,64,1,1,3,1
mdl/olympus/olympus_stool_01.rmdl,6692,202,274,4908,158,198,1,1,2,2
mdl/utilities/ceiling_vent_metal.rmdl,4772,142,196,3484,114,140,1,1,3,1
mdl/firstgen/firstgen_pipe_32_goldfoil_01.rmdl,3168,108,126,1744,64,68,1,1,3,1
mdl/rubble/rebar_cluster_04.rmdl,5372,232,199,5372,232,199,1,1,1,1
mdl/desertlands/industrial_support_beam_16x32_vertical_corner.rmdl,6584,144,286,3456,76,150,1,1,4,1
mdl/domestic/wooden_bowl.rmdl,8200,410,287,4720,240,164,1,1,3,1
mdl/domestic/fire_extinguisher_case.rmdl,21380,750,844,21380,750,844,1,1,1,2
mdl/domestic/farmland_bedding_pillow_01.rmdl,9864,574,321,9864,574,321,1,1,1,1
mdl/japanese/wooden_hot_spring_bucket.rmdl,3504,124,138,3504,124,138,1,1,1,1
mdl/domestic/whiteboard_restaurant_03.rmdl,1128,28,48,1128,28,48,1,1,1,1
mdl/domestic/whiteboard_restaurant_02.rmdl,1128,28,48,1128,28,48,1,1,1,1
mdl/signs/sign_caution_chemical.rmdl,2036,46,88,1128,28,48,1,1,3,1
mdl/IMC_base/cable_thin_ceiling_32_01.rmdl,15844,804,551,15844,804,551,1,1,1,2
mdl/electricalboxes/fusebox.rmdl,7264,224,296,4592,152,184,1,1,3,1
mdl/utilities/wall_Waterpipe.rmdl,86140,2860,3449,39976,1386,1583,1,1,4,1
mdl/signs/sign_caution_pump_warning.rmdl,1380,30,60,840,20,36,1,1,2,1
mdl/industrial/modular_railing_trim_long.rmdl,38380,1430,1490,17120,660,658,1,1,3,1
mdl/nexus/farm_tool_hoe.rmdl,11320,440,434,4316,176,163,1,1,3,1
