Model,DataSize,Tris,Verts,DataSize (LOD0),Tris (LOD0),Verts (LOD0),Parts,Bones,LODs,Meshes
mdl/Weapons/w_energy_sword/w_energy_sword.rmdl,29284,874,1202,29284,874,1202,1,1,1,1
mdl/weapons/data_knife/ptpov_data_knife.rmdl,0,0,0,0,0,0,1,79,0,0
mdl/weapons/b3wing/ptpov_b3wing.rmdl,0,0,0,0,0,0,16,115,0,0
mdl/weapons/b3wing/w_b3wing.rmdl,0,0,0,0,0,0,15,15,0,0
mdl/weapons/alternator_smg/ptpov_alternator_smg.rmdl,0,0,0,0,0,0,17,121,0,0
mdl/weapons/alternator_smg/w_alternator_smg.rmdl,0,0,0,0,0,0,15,13,0,0
mdl/weapons/gibraltar_bubbleshield/w_gibraltar_bubbleshield.rmdl,0,0,0,0,0,0,1,6,0,0
mdl/weapons/gibraltar_bubbleshield/ptpov_gibraltar_bubbleshield_held.rmdl,0,0,0,0,0,0,1,141,0,0
mdl/weapons/rspn101_dmr/ptpov_rspn101_dmr.rmdl,0,0,0,0,0,0,20,113,0,0
mdl/weapons/rspn101_dmr/w_rspn101_dmr.rmdl,0,0,0,0,0,0,19,16,0,0
mdl/weapons/rspn101_dmr/ptpov_rspn101_dmr_legendary_01.rmdl,0,0,0,0,0,0,20,113,0,0
mdl/weapons/rspn101_dmr/w_rspn101_dmr_legendary_01.rmdl,0,0,0,0,0,0,19,16,0,0
mdl/weapons/doubletake/ptpov_doubletake.rmdl,0,0,0,0,0,0,22,127,0,0
mdl/weapons/doubletake/w_doubletake.rmdl,0,0,0,0,0,0,18,18,0,0
mdl/weapons/peacekeeper/ptpov_peacekeeper.rmdl,0,0,0,0,0,0,17,110,0,0
mdl/weapons/peacekeeper/w_peacekeeper.rmdl,0,0,0,0,0,0,16,14,0,0
mdl/weapons/lmg_hemlok/ptpov_lmg_hemlok.rmdl,0,0,0,0,0,0,16,109,0,0
mdl/weapons/lmg_hemlok/w_lmg_hemlok.rmdl,0,0,0,0,0,0,15,13,0,0
mdl/weapons/lstar/ptpov_lstar.rmdl,0,0,0,0,0,0,16,125,0,0
mdl/weapons/lstar/w_lstar.rmdl,0,0,0,0,0,0,15,15,0,0
mdl/weapons/mastiff_stgn/ptpov_mastiff.rmdl,0,0,0,0,0,0,18,119,0,0
mdl/weapons/mastiff_stgn/w_mastiff.rmdl,0,0,0,0,0,0,15,14,0,0
mdl/weapons/w1128/ptpov_w1128.rmdl,0,0,0,0,0,0,17,111,0,0
mdl/weapons/w1128/w_w1128.rmdl,0,0,0,0,0,0,15,14,0,0
mdl/weapons/w1128/ptpov_w1128_legendary_01.rmdl,0,0,0,0,0,0,17,110,0,0
mdl/weapons/w1128/w_w1128_legendary_01.rmdl,0,0,0,0,0,0,15,14,0,0
mdl/weapons/pstl_sa3/ptpov_pstl_sa3.rmdl,0,0,0,0,0,0,16,114,0,0
mdl/weapons/pstl_sa3/w_pstl_sa3.rmdl,0,0,0,0,0,0,15,18,0,0
mdl/weapons/bullets/projectile_20mm.rmdl,2140,100,77,2140,100,77,1,1,1,1
mdl/weapons/at_rifle/ptpov_at_rifle.rmdl,0,0,0,0,0,0,20,115,0,0
mdl/weapons/at_rifle/w_at_rifle.rmdl,0,0,0,0,0,0,18,17,0,0
mdl/weapons/r97/ptpov_r97.rmdl,0,0,0,0,0,0,18,111,0,0
mdl/weapons/r97/w_r97.rmdl,1058652,19446,26166,502620,10084,12281,16,13,4,16
mdl/weapons/r97/ptpov_r97_legendary_01.rmdl,0,0,0,0,0,0,18,110,0,0
mdl/weapons/r97/w_r97_legendary_01.rmdl,0,0,0,0,0,0,16,13,0,0
mdl/weapons/empty_handed/ptpov_mirage_holopilot.rmdl,0,0,0,0,0,0,1,88,0,0
mdl/weapons/empty_handed/w_empty_handed_mirage.rmdl,0,0,0,0,0,0,1,33,0,0
mdl/weapons/m1a1_hemlok/ptpov_hemlok.rmdl,0,0,0,0,0,0,16,107,0,0
mdl/weapons/m1a1_hemlok/w_hemlok.rmdl,0,0,0,0,0,0,15,12,0,0
mdl/weapons/m1a1_hemlok/ptpov_hemlok_legendary_01.rmdl,0,0,0,0,0,0,16,107,0,0
mdl/weapons/m1a1_hemlok/w_hemlok_legendary_01.rmdl,0,0,0,0,0,0,15,12,0,0
mdl/weapons/p2011_auto/ptpov_p2011_auto.rmdl,0,0,0,0,0,0,17,109,0,0
mdl/weapons/p2011_auto/w_p2011_auto.rmdl,0,0,0,0,0,0,16,13,0,0
mdl/weapons/grenades/w_thermite_grenade_projectile.rmdl,34964,1244,1375,18238,693,704,1,1,4,1
mdl/weapons/grenades/ptpov_thermite_grenade_held.rmdl,0,0,0,0,0,0,1,110,0,0
mdl/weapons/grenades/w_thermite_grenade.rmdl,0,0,0,0,0,0,1,4,0,0
mdl/props/lifeline_drone/lifeline_drone.rmdl,0,0,0,0,0,0,1,46,0,0
mdl/weapons/lifeline_drone/ptpov_lifeline_drone_held.rmdl,0,0,0,0,0,0,1,120,0,0
mdl/weapons/vinson/ptpov_vinson.rmdl,0,0,0,0,0,0,15,112,0,0
mdl/weapons/vinson/w_vinson.rmdl,0,0,0,0,0,0,14,14,0,0
mdl/weapons/prowler_smg/ptpov_prowler_smg.rmdl,0,0,0,0,0,0,17,110,0,0
mdl/weapons/prowler_smg/w_prowler_smg.rmdl,0,0,0,0,0,0,17,13,0,0
mdl/weapons/empty_handed/ptpov_wraith_phasewalk.rmdl,0,0,0,0,0,0,1,100,0,0
mdl/weapons/empty_handed/ptpov_wraith_phasetunnel.rmdl,0,0,0,0,0,0,1,100,0,0
mdl/Weapons/pathfinder_zipline/w_pathfinder_zipline.rmdl,0,0,0,0,0,0,1,4,0,0
mdl/props/pathfinder_zipline/pathfinder_zipline.rmdl,0,0,0,0,0,0,1,23,0,0
mdl/weapons/pathfinder_zipline/ptpov_pathfinder_zipline_held.rmdl,0,0,0,0,0,0,1,110,0,0
mdl/weapons/empty_handed/ptpov_bloodhound_huntmode.rmdl,0,0,0,0,0,0,1,107,0,0
mdl/weapons/shield_battery/ptpov_shield_battery_held.rmdl,0,0,0,0,0,0,1,109,0,0
mdl/Weapons/shield_battery/w_shield_battery.rmdl,0,0,0,0,0,0,1,5,0,0
mdl/weapons/health_injector/ptpov_health_injector.rmdl,0,0,0,0,0,0,3,111,0,0
mdl/Weapons/health_injector/w_health_injector.rmdl,0,0,0,0,0,0,1,4,0,0
mdl/weapons/shield_battery/ptpov_shield_battery_small_held.rmdl,0,0,0,0,0,0,1,109,0,0
mdl/Weapons/shield_battery/w_shield_battery_small.rmdl,0,0,0,0,0,0,1,5,0,0
mdl/Weapons/bomb/ptpov_bomb.rmdl,0,0,0,0,0,0,1,110,0,0
mdl/Weapons/bomb/w_bomb.rmdl,0,0,0,0,0,0,1,15,0,0
mdl/weapons/ultimate_accelerant/ptpov_ultimate_accelerant_held.rmdl,0,0,0,0,0,0,1,109,0,0
mdl/Weapons/ultimate_accelerant/w_ultimate_accelerant.rmdl,0,0,0,0,0,0,1,4,0,0
mdl/weapons/g2/ptpov_g2a4.rmdl,0,0,0,0,0,0,20,115,0,0
mdl/weapons/g2/w_g2a4.rmdl,0,0,0,0,0,0,18,16,0,0
mdl/Weapons/grenades/w_bangalore_canister_gas_projectile.rmdl,0,0,0,0,0,0,1,4,0,0
mdl/Weapons/bangalore_rocketpod/ptpov_bangalore_rocketpod.rmdl,0,0,0,0,0,0,1,95,0,0
mdl/weapons/empty_handed/ptpov_downed_shield.rmdl,0,0,0,0,0,0,1,113,0,0
mdl/weapons/clacker_detonator/ptpov_proximity_detonator.rmdl,0,0,0,0,0,0,2,82,0,0
mdl/weapons/caustic_gas_tank/w_caustic_gas_tank.rmdl,0,0,0,0,0,0,1,8,0,0
mdl/weapons/caustic_gas_tank/ptpov_caustic_gas_tank_held.rmdl,0,0,0,0,0,0,1,93,0,0
mdl/weapons/beam_ar/ptpov_beam_ar.rmdl,0,0,0,0,0,0,16,109,0,0
mdl/weapons/beam_ar/w_beam_ar.rmdl,0,0,0,0,0,0,14,12,0,0
mdl/weapons/hemlock_br/ptpov_hemlock_br.rmdl,0,0,0,0,0,0,16,112,0,0
mdl/weapons/hemlock_br/w_hemlock_br.rmdl,0,0,0,0,0,0,14,13,0,0
mdl/weapons/p2011/ptpov_p2011.rmdl,0,0,0,0,0,0,18,109,0,0
mdl/weapons/p2011/w_p2011.rmdl,0,0,0,0,0,0,17,15,0,0
mdl/weapons/p2011/ptpov_p2011_legendary_01.rmdl,0,0,0,0,0,0,18,112,0,0
mdl/weapons/p2011/w_p2011_legendary_01.rmdl,0,0,0,0,0,0,17,16,0,0
mdl/weapons/p2011/ptpov_p2011_legendary_02.rmdl,0,0,0,0,0,0,18,112,0,0
mdl/weapons/p2011/w_p2011_legendary_02.rmdl,0,0,0,0,0,0,17,16,0,0
mdl/weapons/grenades/m20_f_grenade_projectile.rmdl,62142,2807,2265,34228,1478,1268,1,1,4,1
mdl/weapons/grenades/m20_f_grenade.rmdl,0,0,0,0,0,0,1,4,0,0
mdl/weapons/grenades/ptpov_frag_grenade.rmdl,0,0,0,0,0,0,1,79,0,0
mdl/weapons/grenades/ptpov_frag_grenade_held.rmdl,0,0,0,0,0,0,1,110,0,0
mdl/weapons/rspn101/ptpov_rspn101.rmdl,0,0,0,0,0,0,16,112,0,0
mdl/weapons/rspn101/w_rspn101.rmdl,0,0,0,0,0,0,14,18,0,0
mdl/weapons/defender/ptpov_defender.rmdl,0,0,0,0,0,0,21,135,0,0
mdl/weapons/defender/w_defender.rmdl,0,0,0,0,0,0,19,28,0,0
mdl/props/octane_jump_pad/octane_jump_pad.rmdl,0,0,0,0,0,0,1,17,0,0
mdl/weapons/octane_jump_pad/ptpov_octane_jump_pad_held.rmdl,0,0,0,0,0,0,1,113,0,0
mdl/Weapons/grenades/w_bangalore_canister_flare_projectile.rmdl,0,0,0,0,0,0,1,4,0,0
mdl/Weapons/grenades/ptpov_bangalore_canister_held.rmdl,0,0,0,0,0,0,1,109,0,0
mdl/Weapons/grenades/w_bangalore_canister.rmdl,0,0,0,0,0,0,1,4,0,0
mdl/weapons/grenades/w_gibraltar_beacon_projectile.rmdl,38460,1360,1515,23056,866,893,1,1,4,1
mdl/weapons/grenades/ptpov_gibraltar_beacon.rmdl,0,0,0,0,0,0,1,79,0,0
mdl/weapons/grenades/w_gibraltar_beacon.rmdl,0,0,0,0,0,0,1,4,0,0
mdl/weapons/shuriken/w_shuriken.rmdl,0,0,0,0,0,0,1,3,0,0
mdl/weapons/shuriken/ptpov_shuriken_held.rmdl,0,0,0,0,0,0,1,108,0,0
mdl/weapons/sentry_shield/sentry_shield_proj.rmdl,0,0,0,0,0,0,1,4,0,0
mdl/weapons/throwingknife/w_throwing_knife.rmdl,24168,738,705,13454,441,386,1,3,4,1
mdl/weapons/throwingknife/ptpov_throwing_knife.rmdl,0,0,0,0,0,0,1,108,0,0
mdl/weapons/combat_knife/w_combat_knife.rmdl,0,0,0,0,0,0,1,3,0,0
mdl/weapons/bolo_sword/ptpov_bolo_sword_ash.rmdl,0,0,0,0,0,0,1,76,0,0
mdl/weapons/bolo_sword/w_bolo_sword.rmdl,56304,1824,1620,56304,1824,1620,1,3,1,1
mdl/Weapons/empty_handed/ptpov_shadowhand.rmdl,0,0,0,0,0,0,1,99,0,0
mdl/weapons/hemlok_smg/ptpov_hemlok_smg.rmdl,0,0,0,0,0,0,17,112,0,0
mdl/weapons/hemlok_smg/w_hemlok_smg.rmdl,0,0,0,0,0,0,17,14,0,0
mdl/Weapons/holo_spray/w_holo_spray.rmdl,0,0,0,0,0,0,1,4,0,0
mdl/Weapons/holo_spray/ptpov_holo_spray.rmdl,0,0,0,0,0,0,1,101,0,0
mdl/weapons/3030repeater/ptpov_3030repeater.rmdl,0,0,0,0,0,0,19,95,0,0
mdl/weapons/3030repeater/w_3030repeater.rmdl,0,0,0,0,0,0,19,14,0,0
mdl/Weapons/vctblue/vctblue_ptpov.rmdl,0,0,0,0,0,0,1,78,0,0
mdl/Weapons/vctblue_w/vctblue_w.rmdl,0,0,0,0,0,0,1,3,0,0
mdl/Weapons/ptpov_repulsor_held/ptpov_repulsor_held.rmdl,0,0,0,0,0,0,1,83,0,0
mdl/weapons/empty_handed/ptpov_boxinghand.rmdl,0,0,0,0,0,0,1,99,0,0
mdl/Humans/pilots/w_blisk.rmdl,0,0,0,0,0,0,5,153,0,0
mdl/Humans/pilots/pov_blisk.rmdl,0,0,0,0,0,0,1,94,0,0
mdl/Humans/pilots/w_phantom.rmdl,0,0,0,0,0,0,1,92,0,0
mdl/Humans/pilots/ptpov_phantom.rmdl,0,0,0,0,0,0,1,94,0,0
mdl/Humans/pilots/w_amogino.rmdl,0,0,0,0,0,0,1,92,0,0
mdl/Humans/pilots/ptpov_amogino.rmdl,0,0,0,0,0,0,1,74,0,0
mdl/Humans/pilots/w_rhapsody.rmdl,0,0,0,0,0,0,1,92,0,0
mdl/Humans/pilots/ptpov_rhapsody.rmdl,0,0,0,0,0,0,1,94,0,0
mdl/Humans/pilots/w_ash_legacy.rmdl,0,0,0,0,0,0,3,150,0,0
mdl/Humans/pilots/pov_ash_legacy.rmdl,0,0,0,0,0,0,1,94,0,0
mdl/Humans/pilots/w_jackcooper.rmdl,0,0,0,0,0,0,2,153,0,0
mdl/Humans/pilots/ptpov_jackcooper.rmdl,0,0,0,0,0,0,1,96,0,0
mdl/Humans/pilots/pilot_medium_loba.rmdl,0,0,0,0,0,0,1,229,0,0
mdl/Humans/pilots/pov_pilot_medium_loba.rmdl,0,0,0,0,0,0,1,84,0,0
mdl/Weapons/lightsaber/w_lightsaber.rmdl,0,0,0,0,0,0,1,19,0,0
mdl/Weapons/lightsaber/ptpov_lightsaber.rmdl,0,0,0,0,0,0,1,118,0,0
mdl/Humans/pilots/ballistic_base_w.rmdl,0,0,0,0,0,0,1,228,0,0
mdl/Humans/pilots/ballistic_base_v.rmdl,0,0,0,0,0,0,1,76,0,0
mdl/flowstate_custom/w_marvin.rmdl,0,0,0,0,0,0,1,197,0,0
mdl/flowstate_custom/evac_tower_balloon.rmdl,0,0,0,0,0,0,1,3,0,0
mdl/flowstate_custom/evac_tower_weight.rmdl,0,0,0,0,0,0,1,3,0,0
mdl/flowstate_custom/w_pete_mri.rmdl,0,0,0,0,0,0,1,150,0,0
mdl/flowstate_custom/ptpov_pete_mri.rmdl,0,0,0,0,0,0,1,94,0,0
mdl/techart/mshop/characters/legends/catalyst/catalyst_base_w.rmdl,0,0,0,0,0,0,1,224,0,0
mdl/techart/mshop/characters/legends/catalyst/catalyst_base_v.rmdl,0,0,0,0,0,0,1,86,0,0
mdl/Humans/class/medium/pilot_medium_valkyrie.rmdl,0,0,0,0,0,0,3,206,0,0
mdl/Weapons/arms/pov_pilot_medium_valkyrie.rmdl,0,0,0,0,0,0,1,102,0,0
mdl/Humans/class/medium/pilot_medium_nova_01.rmdl,0,0,0,0,0,0,1,216,0,0
mdl/Weapons/arms/pov_pilot_medium_nova_base_01.rmdl,0,0,0,0,0,0,2,88,0,0
mdl/techart/mshop/characters/legends/ash/ash_base_v.rmdl,0,0,0,0,0,0,1,80,0,0
mdl/techart/mshop/characters/legends/ash/ash_base_w.rmdl,0,0,0,0,0,0,4,197,0,0
mdl/robots/spectre/imc_spectre.rmdl,0,0,0,0,0,0,8,75,0,0
mdl/robots/stalker/robot_stalker.rmdl,0,0,0,0,0,0,10,75,0,0
mdl/Humans/grunts/imc_grunt_lmg_corpse.rmdl,1329922,52627,36220,671166,28099,17949,1,149,4,5
mdl/creatures/prowler/prowler_apex.rmdl,0,0,0,0,0,0,1,78,0,0
mdl/creatures/spider/spider.rmdl,202220,8326,5438,202220,8326,5438,1,60,1,1
mdl/fx/cloud_fill_01.rmdl,7748,260,221,7748,260,221,1,1,1,1
mdl/thunderdome/thunderdome_cage_frame_16x128_01.rmdl,3544,84,152,1704,44,72,1,1,3,2
mdl/thunderdome/thunderdome_cage_wall_256x352_01.rmdl,17936,376,784,10624,224,464,1,1,3,2
mdl/rocks/rock_white_chalk_modular_flat_02.rmdl,43716,1978,1327,22152,1060,658,1,1,5,1
mdl/thunderdome/thunderdome_cage_ceiling_256x128_05.rmdl,15922,337,695,8454,179,369,1,1,3,3
mdl/thunderdome/thunderdome_cage_ceiling_256x128_06.rmdl,4496,136,184,2952,92,120,1,1,2,2
mdl/thunderdome/thunderdome_cage_frame_128x32_01.rmdl,1864,44,80,1864,44,80,1,1,1,1
mdl/thunderdome/thunderdome_cage_frame_64x32_01.rmdl,1760,40,76,1760,40,76,1,1,1,1
mdl/canyonlands/fabric_canopy_02.rmdl,33342,1677,970,22200,1132,642,1,1,4,2
mdl/thunderdome/thunderdome_cage_ceiling_256x32_01.rmdl,840,20,36,840,20,36,1,1,1,2
mdl/flowstate_custom/ptpov_flowstate_sword.rmdl,0,0,0,0,0,0,1,118,0,0
mdl/flowstate_custom/w_flowstate_sword.rmdl,0,0,0,0,0,0,1,18,0,0
mdl/weapons/arms/human_pov_cockpit.rmdl,78,1,3,78,1,3,1,2,1,1
mdl/fx/fire_cylinder_sm1.rmdl,2184,100,66,2184,100,66,1,1,1,1
mdl/fx/r301_leg07_fire_horns.rmdl,43308,1978,1310,43308,1978,1310,1,1,1,2
mdl/fx/r301_leg07_fire_body.rmdl,23052,954,722,23052,954,722,1,1,1,1
mdl/fx/peacekeeper_legendary_ice_stock.rmdl,720,16,26,720,16,26,1,1,1,1
mdl/fx/peacekeeper_legendary_ice_lvl2_add.rmdl,286756,13226,10370,286756,13226,10370,1,1,1,1
mdl/fx/peacekeeper_legendary_ice_lvl2_add_b.rmdl,144214,6579,5237,144214,6579,5237,1,1,1,1
mdl/fx/peacekeeper_legendary_ice_lvl3_add.rmdl,221334,10139,8025,221334,10139,8025,1,1,1,1
mdl/fx/peacekeeper_legendary_ice_lvl3_add_b.rmdl,112172,5162,4060,112172,5162,4060,1,1,1,1
mdl/fx/ar_marker_ringwobble.rmdl,30720,1024,1024,30720,1024,1024,1,1,1,1
mdl/fx/energy_ring_core_fx.rmdl,14080,480,350,14080,480,350,1,1,1,1
mdl/props/holo_spray/holo_spray_base.rmdl,0,0,0,0,0,0,1,2,0,0
mdl/IMC_base/scaffold_tech_horz_rail_c.rmdl,8784,244,366,8784,244,366,1,1,1,1
mdl/fx/medic_shield_wall.rmdl,50860,1822,1158,50860,1822,1158,1,1,1,3
mdl/weapons/empty_handed/ptpov_gibraltar_shield.rmdl,0,0,0,0,0,0,1,113,0,0
mdl/fx/gibralter_gun_shield.rmdl,25854,901,639,25854,901,639,1,1,1,2
mdl/props/gibraltar_bubbleshield/gibraltar_bubbleshield.rmdl,0,0,0,0,0,0,1,35,0,0
mdl/props/caustic_gas_tank/caustic_gas_tank.rmdl,0,0,0,0,0,0,1,18,0,0
mdl/fx/down_shield_01.rmdl,56812,1950,1263,56812,1950,1263,1,1,1,3
mdl/weapons_r5/misc_bangalore_rockets/bangalore_rockets_projectile.rmdl,0,0,0,0,0,0,1,1,0,0
mdl/props/wattson_electric_fence/wattson_electric_fence.rmdl,0,0,0,0,0,0,1,10,0,0
mdl/weapons_r5/weapon_tesla_trap/mp_weapon_tesla_trap_ar_trigger_radius.rmdl,6720,96,192,6720,96,192,1,1,1,1
mdl/props/wattson_trophy_system/wattson_trophy_system.rmdl,0,0,0,0,0,0,1,28,0,0
mdl/gibs/human_gibs.rmdl,0,0,0,0,0,0,1,5,0,0
